,bib,name,team,category,rank,nationality,time,stGer,conta,balme,crxBon,chap,seign,combal,mtFav,checr,courm,bert,bonat,arnuv,ferret,fouly,champ,bovine,trient,catog,vallo,teteVnt,fleg,cham,timediff
86,108,MAISONNIER Paul,PARIS JEAN BOUIN CASG,V1H,87,FR,110240.0,8784.0,13879.0,18960.0,23758.0,26226.0,34135.0,36441.0,40216.0,42511.0,44847.0,50377.0,55015.0,57974.0,62732.0,68461.0,77635.0,85377.0,88727.0,94179.0,96980.0,104285.0,106253.0,110240.0,32642.0
87,3543,RUBILONI Gilles,CNPONTARLIER TRI,V1H,88,FR,110446.0,8619.0,13591.0,18724.0,23476.0,27614.0,35709.0,38628.0,42716.0,45641.0,48468.0,53704.0,58534.0,61608.0,66681.0,71944.0,80003.0,87343.0,90651.0,95189.0,98106.0,104449.0,106514.0,110446.0,32848.0
88,70,BORDONI Carluccio,2002 MARATHON CLUB,V2H,89,IT,110548.0,9258.0,13920.0,18620.0,23745.0,26471.0,33726.0,36140.0,39577.0,41797.0,43999.0,48916.0,53486.0,56040.0,61099.0,65514.0,74038.0,81862.0,86135.0,92086.0,95586.0,103729.0,106334.0,110548.0,32950.0
89,45,DAVIS Matthew,,SEH,90,GB,110588.0,8313.0,12887.0,17181.0,21752.0,24064.0,31195.0,33223.0,36425.0,38541.0,40761.0,47331.0,51380.0,54234.0,58739.0,63127.0,71004.0,80007.0,83824.0,90768.0,93791.0,103043.0,105140.0,110588.0,32990.0
90,3118,BERTOLI MATTEO,ASS.SPORTIVA FREE-ZONE,V1H,91,IT,110628.0,8141.0,12907.0,17970.0,22784.0,25044.0,32077.0,34712.0,38769.0,41602.0,43690.0,50060.0,54745.0,57608.0,62068.0,67550.0,76249.0,85681.0,89745.0,95478.0,98007.0,105130.0,106951.0,110628.0,33030.0
91,2247,BESSIN Pascal,CO SUD ESSONNE,V1H,92,FR,110786.0,8169.0,13115.0,18476.0,24137.0,26527.0,34014.0,36431.0,39924.0,41949.0,44020.0,49629.0,53776.0,56752.0,61257.0,65752.0,73897.0,81379.0,85329.0,90956.0,94430.0,103014.0,105688.0,110786.0,33188.0
92,2967,MENGEL Jean-Pierre,,V1H,92,FR,110786.0,8737.0,13883.0,18615.0,23355.0,25915.0,33259.0,35463.0,38865.0,41003.0,43266.0,49753.0,53774.0,56749.0,61255.0,65768.0,73897.0,81377.0,85328.0,90952.0,94431.0,103009.0,105684.0,110786.0,33188.0
93,2792,LITHERLAND Ross,MACCLESFIELD HARRIERS,SEH,94,GB,111348.0,10740.0,16302.0,21196.0,26483.0,29385.0,37267.0,39605.0,43395.0,45547.0,48118.0,53636.0,58054.0,60851.0,65407.0,69924.0,78210.0,86174.0,89812.0,94866.0,98232.0,105671.0,107704.0,111348.0,33750.0
94,3922,COULTHURST Andrew,FRA,SEH,95,GB,111368.0,8227.0,12828.0,17372.0,22663.0,25195.0,32760.0,34989.0,38892.0,41042.0,43121.0,48827.0,52829.0,55601.0,60494.0,64542.0,73371.0,80986.0,85364.0,91615.0,94571.0,102534.0,105281.0,111368.0,33770.0
95,3598,BENECH David,TROYES TRIATHLON,SEH,96,FR,111454.0,9227.0,14301.0,19551.0,24410.0,27037.0,34486.0,36715.0,40288.0,42562.0,44860.0,50758.0,55052.0,57908.0,62684.0,67301.0,75562.0,83031.0,87030.0,92644.0,96127.0,104137.0,106738.0,111454.0,33856.0
96,304,SAVARY gabriel,R.MORAND,SEH,97,CH,111470.0,9358.0,13923.0,18652.0,23426.0,25923.0,33317.0,35668.0,39450.0,41506.0,43700.0,48923.0,53339.0,56696.0,62273.0,66866.0,75218.0,83952.0,87944.0,94153.0,97652.0,105329.0,107574.0,111470.0,33872.0
97,3998,ROIG ROSELL Vicente,DEL'AQUA - Desafío Vicente,SEH,98,ES,111508.0,9776.0,15178.0,20100.0,25124.0,27770.0,35289.0,37664.0,41248.0,43438.0,45550.0,52151.0,56214.0,58912.0,63542.0,67830.0,76123.0,85139.0,88749.0,94678.0,98037.0,105678.0,107700.0,111508.0,33910.0
98,2287,PALMER Mark,MYNYDD DU,V1H,99,GB,111559.0,8172.0,12522.0,16698.0,21157.0,23657.0,30698.0,32913.0,36189.0,38584.0,41109.0,47522.0,51736.0,54506.0,59098.0,63569.0,74106.0,81517.0,85699.0,91233.0,94728.0,104308.0,107098.0,111559.0,33961.0
99,3002,PEDREGAL PRADOS Valentin Antonio,GRUPO DE MONTANA PENA SANTA,V1H,100,ES,111836.0,10939.0,16492.0,21772.0,26700.0,29826.0,37270.0,40025.0,44013.0,46290.0,48621.0,54199.0,58089.0,60861.0,65087.0,69626.0,78543.0,86295.0,89493.0,94664.0,98008.0,105666.0,107683.0,111836.0,34238.0
100,3122,MERCEREAU Thierry,Endurance shop 44,V1H,101,FR,112041.0,8142.0,12696.0,17230.0,22015.0,24637.0,31959.0,34479.0,38084.0,40347.0,42874.0,49016.0,53542.0,56664.0,61474.0,66580.0,75089.0,83465.0,87555.0,93325.0,97023.0,105155.0,107560.0,112041.0,34443.0
101,4030,DOSSOT Jean-Marc,,V2H,101,FR,112041.0,9295.0,14446.0,19088.0,24159.0,26766.0,33796.0,36625.0,40133.0,42493.0,44693.0,50040.0,54325.0,57334.0,62434.0,67244.0,75597.0,83554.0,87749.0,93318.0,97017.0,105150.0,107552.0,112041.0,34443.0
102,2324,PROST-A-PETIT Pierre,,V1H,103,CH,112269.0,7437.0,11988.0,17627.0,23448.0,25749.0,33352.0,35447.0,38958.0,41036.0,43079.0,48752.0,53464.0,56645.0,61409.0,65428.0,73048.0,81206.0,85276.0,91571.0,94899.0,104383.0,107374.0,112269.0,34671.0
103,3331,HAUMANN Eric,AC CHATENOIS,V1H,104,FR,112338.0,8175.0,12650.0,17506.0,22686.0,25461.0,33811.0,36822.0,41216.0,44067.0,46570.0,51996.0,56239.0,59128.0,63726.0,68923.0,76887.0,84330.0,88436.0,93446.0,97254.0,105242.0,108127.0,112338.0,34740.0
104,2598,TOTMA Jean-Cyrille,COURIR EN PAYS DE GRASSE,V1H,105,FR,112398.0,8336.0,12775.0,18234.0,23572.0,26366.0,34509.0,37005.0,40868.0,43426.0,45554.0,51551.0,55424.0,58055.0,62991.0,67180.0,76379.0,84338.0,88438.0,93462.0,97267.0,105250.0,108122.0,112398.0,34800.0
105,533,PALOUS Philippe,,V1H,106,FR,112597.0,8686.0,13062.0,17526.0,22286.0,24657.0,31331.0,33441.0,36917.0,39058.0,41319.0,46303.0,50891.0,54216.0,59498.0,64630.0,74030.0,82912.0,86900.0,93631.0,97238.0,105766.0,108302.0,112597.0,34999.0
106,2767,ZIMMERMANN Denise,LAUFTREFF MELS,SEF,107,CH,112598.0,9967.0,14829.0,19294.0,24181.0,27281.0,34486.0,37751.0,41472.0,44231.0,46702.0,51749.0,56034.0,59171.0,63359.0,68679.0,76487.0,83343.0,87821.0,92665.0,96647.0,104252.0,107089.0,112598.0,35000.0
107,3958,GILBERG Runar,SK VIDAR,V1H,108,NO,112762.0,8140.0,12516.0,16754.0,21300.0,23733.0,30410.0,32465.0,35795.0,37987.0,40251.0,45926.0,49939.0,52940.0,57255.0,62252.0,70696.0,78728.0,83406.0,89169.0,93333.0,102403.0,105534.0,112762.0,35164.0
108,433,DOUSSOT Laurent,,V1H,109,FR,113009.0,9216.0,15567.0,20592.0,25703.0,28206.0,35727.0,38351.0,42214.0,44245.0,46724.0,53664.0,57855.0,60684.0,65567.0,70233.0,77949.0,85685.0,89513.0,94982.0,98368.0,106511.0,108907.0,113009.0,35411.0
109,3868,MELIA Brian John,ILKLEY HARRIERS/GRITSTONE,V1H,110,GB,113074.0,9984.0,15182.0,20102.0,25533.0,28104.0,35635.0,38092.0,41836.0,44120.0,46420.0,52055.0,56305.0,59137.0,63749.0,68563.0,76897.0,85026.0,88596.0,94568.0,98077.0,105453.0,107846.0,113074.0,35476.0
110,66,VAN WETTER renaud,COUREURS CELESTES,SEH,111,BE,113118.0,7946.0,12409.0,17110.0,21692.0,23762.0,33805.0,35814.0,40057.0,41885.0,44074.0,52961.0,56804.0,59632.0,64370.0,68375.0,76625.0,86523.0,90110.0,95476.0,98174.0,106738.0,109006.0,113118.0,35520.0
111,2677,DOSTRICHE Nicolas,TEAM NELLES CELESTE,SEH,111,BE,113118.0,8577.0,13402.0,18447.0,23337.0,25930.0,33802.0,35812.0,40062.0,41887.0,44074.0,52956.0,56807.0,59634.0,64374.0,68371.0,76628.0,86526.0,90110.0,95474.0,98175.0,106748.0,109004.0,113118.0,35520.0
112,2995,DUBOUX Frédéric,FRANCOIS SPORTS,V1H,113,CH,113297.0,9144.0,13951.0,19242.0,24746.0,27312.0,35314.0,37730.0,41633.0,43625.0,45761.0,51543.0,55926.0,59126.0,64037.0,68329.0,76790.0,85044.0,88748.0,94680.0,97764.0,106058.0,108619.0,113297.0,35699.0
113,144,HERBRON Franck,CAF MORZINE,SEH,114,FR,113331.0,9169.0,14370.0,20321.0,25681.0,28488.0,36616.0,38889.0,43159.0,45379.0,47737.0,53660.0,58576.0,61831.0,67041.0,71941.0,80930.0,88477.0,91383.0,96550.0,99391.0,107231.0,109590.0,113331.0,35733.0
114,78,ERROTABEREA Gilles,BAZTANDARRAK,V1H,115,FR,113530.0,8759.0,13681.0,19041.0,24120.0,26906.0,34563.0,36875.0,40382.0,42495.0,44772.0,51061.0,56601.0,59828.0,64279.0,69558.0,78316.0,85741.0,89702.0,95139.0,98447.0,106730.0,109229.0,113530.0,35932.0
115,2427,NABONNAND Antoine,,SEH,115,FR,113530.0,8643.0,13268.0,18277.0,22946.0,25421.0,32496.0,34562.0,38114.0,40132.0,42661.0,48175.0,52415.0,55438.0,60286.0,64874.0,74038.0,82410.0,86245.0,92768.0,96690.0,105925.0,108371.0,113530.0,35932.0
116,2909,BELARDINI Gianluca,ATLETICA AMATORI VELLETRI,SEH,117,IT,113847.0,8665.0,13588.0,18593.0,23767.0,26505.0,34000.0,36710.0,40313.0,42451.0,44511.0,50313.0,55426.0,58627.0,64054.0,69087.0,77487.0,84895.0,88618.0,94269.0,97622.0,106726.0,109221.0,113847.0,36249.0
117,3659,HUDRY Jean Francois,FAUCIGNY ATHLETIC CLUB,V1H,118,FR,113853.0,8167.0,12895.0,17513.0,22298.0,24834.0,31752.0,34009.0,37771.0,39840.0,42199.0,47997.0,52135.0,55051.0,59526.0,64662.0,73024.0,81341.0,85952.0,92069.0,96096.0,104928.0,107871.0,113853.0,36255.0
118,92,PITSCHEIDER Stephan,ULTRARUN SUDTIROL,V2H,119,IT,113889.0,9263.0,14280.0,18975.0,24115.0,27165.0,34556.0,36702.0,40210.0,42509.0,44914.0,49884.0,54066.0,57618.0,61818.0,66723.0,75118.0,83294.0,87142.0,92429.0,96435.0,105195.0,108131.0,113889.0,36291.0
119,3284,CATALA Benoit,NON LICENCIE,SEH,120,FR,114034.0,7755.0,12016.0,16106.0,20209.0,22901.0,30992.0,33431.0,37139.0,39189.0,41394.0,47978.0,51683.0,54379.0,58687.0,63098.0,70865.0,79437.0,83982.0,90513.0,94436.0,102462.0,106022.0,114034.0,36436.0
120,3901,SANGIORGIO Gustavo,TNF,V1H,121,IT,114069.0,10849.0,15745.0,20693.0,25802.0,29282.0,36513.0,39779.0,43176.0,45256.0,47529.0,54345.0,58837.0,62374.0,67375.0,72884.0,80523.0,87333.0,91009.0,96378.0,99716.0,107623.0,110480.0,114069.0,36471.0
121,2647,VAN DE WATER Bart,ENDURANCE TEAM KASTERLEE,V1H,122,BE,114144.0,9068.0,14565.0,19303.0,24247.0,26918.0,34011.0,36239.0,39600.0,41801.0,44017.0,48587.0,52351.0,55072.0,60051.0,64463.0,74835.0,82585.0,87251.0,94170.0,97731.0,105759.0,108765.0,114144.0,36546.0
122,2368,MESTRE ALEMANY Jose,CORRIOL XTREME OLIVA,SEH,123,ES,114169.0,9480.0,15079.0,20189.0,25371.0,27953.0,35650.0,38025.0,41793.0,44000.0,46124.0,52520.0,56990.0,60228.0,65590.0,70832.0,79007.0,87124.0,91443.0,96982.0,100242.0,108302.0,110484.0,114169.0,36571.0
123,2252,MISTELI Michael,LSV BASEL,V1H,124,CH,114245.0,8855.0,13200.0,17364.0,22312.0,25398.0,32345.0,35326.0,38896.0,41426.0,43894.0,49147.0,53358.0,56229.0,61108.0,65794.0,74321.0,81785.0,86134.0,91964.0,95587.0,105258.0,108164.0,114245.0,36647.0
124,4072,AHANSAL Mohamad,MTV INGOLSTADT-ALLEMAGNE,SEH,125,MA,114457.0,7062.0,11202.0,15594.0,19732.0,22359.0,29303.0,31524.0,35261.0,37511.0,40402.0,46632.0,50797.0,53935.0,59351.0,65157.0,74300.0,82538.0,87801.0,93480.0,98000.0,108069.0,110310.0,114457.0,36859.0
125,3823,EXERTIER Yann,,SEH,126,FR,114517.0,9082.0,13758.0,18777.0,23686.0,26135.0,33807.0,36109.0,39875.0,42135.0,44681.0,52964.0,57070.0,60425.0,65222.0,70136.0,78682.0,87108.0,91451.0,96987.0,100466.0,108308.0,110493.0,114517.0,36919.0
126,4050,OLMQVIST Fredrik,RUNNER'S WORLD,V1H,127,SE,114539.0,7622.0,12144.0,16362.0,21578.0,24473.0,31100.0,33185.0,36192.0,38490.0,41114.0,47516.0,51862.0,54506.0,59363.0,63855.0,74125.0,81513.0,85700.0,91478.0,95032.0,104323.0,107195.0,114539.0,36941.0
127,3535,KUHN Thierry,SAINT-LOUIS RUNNING CLUB,V2H,128,FR,114559.0,9453.0,14337.0,19204.0,24252.0,27027.0,34671.0,37339.0,41240.0,43430.0,45340.0,52014.0,56536.0,59798.0,64897.0,70003.0,78563.0,86519.0,90904.0,96547.0,100088.0,108175.0,110474.0,114559.0,36961.0
128,3858,MARCHAND Christophe,,SEH,128,FR,114559.0,9453.0,14337.0,19204.0,24267.0,27030.0,34831.0,37358.0,41329.0,43508.0,45341.0,52006.0,56553.0,59806.0,64934.0,68964.0,78569.0,86517.0,90905.0,96565.0,100090.0,108179.0,110477.0,114559.0,36961.0
129,2686,COLLETER Thomas,13ème BCA/CSA EMHM,SEH,130,FR,114576.0,8987.0,13877.0,18486.0,23280.0,25717.0,33464.0,35854.0,39455.0,41791.0,43938.0,50008.0,54530.0,57713.0,62355.0,67321.0,75798.0,84866.0,88609.0,94343.0,98065.0,107659.0,110170.0,114576.0,36978.0
130,3004,REMY Emmanuel,AMITIE NATURE TARBES,V1H,131,FR,114754.0,8043.0,12288.0,16604.0,20986.0,23318.0,30068.0,32457.0,36153.0,38715.0,41236.0,48257.0,52394.0,55623.0,61506.0,66330.0,75446.0,83428.0,87778.0,93885.0,97846.0,106503.0,109623.0,114754.0,37156.0
131,2728,BOUCHER Eric,,V1H,132,FR,114994.0,8746.0,13407.0,18273.0,23336.0,25984.0,33729.0,36433.0,40065.0,42323.0,44802.0,51029.0,55516.0,58660.0,63645.0,68337.0,77379.0,86075.0,90258.0,95820.0,99596.0,108190.0,110513.0,114994.0,37396.0
132,263,POLY Roland,,V2H,133,FR,115008.0,10034.0,14956.0,19693.0,24954.0,27523.0,34867.0,37360.0,41193.0,43336.0,45344.0,51556.0,55958.0,58886.0,63535.0,67852.0,75889.0,84984.0,88702.0,94670.0,98197.0,107198.0,110164.0,115008.0,37410.0
133,2974,RIEROLA CASADEVALL Ramon,CLUB OLIMPIC MANLLEU / EME ESPORTS,SEH,134,ES,115039.0,9758.0,15041.0,20082.0,25226.0,27736.0,35328.0,37576.0,41350.0,43576.0,45800.0,51560.0,55610.0,58470.0,63216.0,69619.0,77513.0,84732.0,89722.0,94931.0,98808.0,106856.0,109508.0,115039.0,37441.0
134,2634,WISLET Christophe,TEAM 33,V1H,135,BE,115252.0,9458.0,14547.0,19779.0,24936.0,27473.0,34904.0,37395.0,41131.0,43312.0,45610.0,52231.0,56482.0,59451.0,64213.0,68692.0,77285.0,85679.0,89572.0,95560.0,99186.0,107649.0,110498.0,115252.0,37654.0
135,3165,DOSANTOS CALVO Juaquin,,SEH,136,ES,115370.0,7968.0,12233.0,16602.0,21577.0,25498.0,32663.0,36234.0,39821.0,42252.0,44572.0,49448.0,53735.0,56505.0,61024.0,66186.0,74996.0,83142.0,87427.0,93620.0,97834.0,106426.0,109376.0,115370.0,37772.0
136,3047,CROSET Bruno,ASVEL,V2H,137,FR,115383.0,8360.0,13516.0,18633.0,24062.0,26523.0,33719.0,36237.0,40006.0,42344.0,44543.0,50529.0,55115.0,57913.0,62163.0,66406.0,74253.0,82576.0,86404.0,92026.0,95688.0,106718.0,109724.0,115383.0,37785.0
137,3766,GAGNERET Yannick,SPORT NATURE VILLE-LA-GRAND,SEH,138,FR,115395.0,9192.0,14109.0,19046.0,24174.0,27036.0,34836.0,37673.0,41484.0,43856.0,46153.0,51666.0,56684.0,60541.0,65690.0,70524.0,79238.0,87481.0,91717.0,97574.0,101181.0,108945.0,111523.0,115395.0,37797.0
138,2046,LAUZE Marc,BEZIERS TRIATHLON  FUSALP,V1H,139,FR,115400.0,8487.0,13219.0,18060.0,23315.0,26007.0,34027.0,36639.0,40239.0,42560.0,44915.0,51470.0,55482.0,58667.0,63428.0,67803.0,76928.0,85676.0,89696.0,95465.0,99660.0,108235.0,111109.0,115400.0,37802.0
139,3376,GALINDO PERALES Alejandro,-,SEH,140,ES,115492.0,9097.0,14116.0,18663.0,23672.0,26289.0,33610.0,36660.0,40547.0,42988.0,45330.0,50542.0,55853.0,58653.0,63058.0,68086.0,76403.0,84294.0,88824.0,93765.0,97507.0,106181.0,109603.0,115492.0,37894.0
140,2560,MORENO GALVEZ Angel,MAIMAKANSU,V2H,141,ES,115534.0,9779.0,15356.0,20663.0,25936.0,28701.0,36719.0,39248.0,43179.0,45395.0,47791.0,53509.0,58042.0,61435.0,65889.0,70709.0,79250.0,87510.0,91943.0,97308.0,100914.0,109574.0,111862.0,115534.0,37936.0
141,3404,PEREZ Iñaki,UNIO EXCURSIONISTA SABADELL,SEH,141,ES,115534.0,9935.0,15445.0,20376.0,25679.0,28104.0,35508.0,37929.0,41781.0,43974.0,46214.0,52264.0,56926.0,60242.0,65295.0,70400.0,79247.0,87675.0,91929.0,97290.0,100914.0,109578.0,111876.0,115534.0,37936.0
142,232,GOUFFRANT Jerome,,V1H,143,FR,115681.0,10845.0,16285.0,22057.0,27486.0,30299.0,38102.0,40443.0,44332.0,46460.0,48923.0,54877.0,59430.0,62386.0,67749.0,72276.0,80497.0,88377.0,91867.0,97408.0,100530.0,109291.0,112019.0,115681.0,38083.0
143,2714,VALETTE Laurent,ACTIVASPORT,V1H,144,FR,115734.0,8727.0,13395.0,17980.0,22745.0,25108.0,32848.0,35122.0,38708.0,40745.0,42986.0,49168.0,53500.0,56546.0,61835.0,66641.0,75092.0,85875.0,90074.0,96276.0,99375.0,108141.0,110709.0,115734.0,38136.0
144,2210,PAZO TORRES Francisco Javier,NUTRIAS PANTANERAS,SEH,145,ES,115966.0,8556.0,13280.0,17965.0,22756.0,25853.0,33076.0,35054.0,38285.0,40364.0,42716.0,48329.0,52113.0,54764.0,58943.0,63965.0,72880.0,81580.0,86038.0,91099.0,95298.0,104441.0,107651.0,115966.0,38368.0
145,193,SICURELLI Ernesto,JOUMELAGE CHAMONIX DAVOS,V3H,146,CH,115974.0,8368.0,12917.0,17202.0,22033.0,25205.0,32669.0,35109.0,38645.0,40829.0,43190.0,49378.0,53492.0,56513.0,61192.0,65819.0,74371.0,82642.0,86922.0,93027.0,97399.0,107276.0,110371.0,115974.0,38376.0
146,2867,VILALTA BERENGUERAS Salvador,ASSOCIACIO EXCURSIONISTA CASTELLTERCOL,SEH,147,ES,116149.0,10407.0,15803.0,20945.0,26015.0,28621.0,36175.0,38420.0,42549.0,44725.0,46778.0,52629.0,56979.0,60278.0,65303.0,70599.0,79248.0,87491.0,91934.0,97284.0,100949.0,109568.0,111871.0,116149.0,38551.0
147,2157,SCHMIDTHALER Friedrich,,V1H,148,AT,116290.0,10002.0,15365.0,20609.0,25641.0,28016.0,35174.0,37564.0,41237.0,43240.0,45191.0,50697.0,54769.0,57834.0,62541.0,67036.0,74701.0,82709.0,86960.0,94231.0,98080.0,108287.0,110954.0,116290.0,38692.0
148,2207,ARCHBOLD James,BORROWDALE FELLRUNNERS,V1H,149,GB,116427.0,9295.0,14307.0,18915.0,23764.0,26386.0,33733.0,36170.0,40039.0,42505.0,45185.0,51567.0,58052.0,61243.0,65639.0,70727.0,82675.0,91317.0,95337.0,101497.0,104130.0,110596.0,112522.0,116427.0,38829.0
149,50,DELEMONTEZ Didier,,V2H,150,FR,116469.0,8928.0,15886.0,23177.0,29866.0,32688.0,41098.0,43076.0,47239.0,48995.0,50770.0,56067.0,60217.0,63034.0,68763.0,73495.0,82017.0,89256.0,92855.0,98465.0,102099.0,110483.0,112766.0,116469.0,38871.0
150,3991,CHARRETIER Nicolas,FREJUS ORIENTATION,V1H,151,FR,116605.0,9050.0,14214.0,19452.0,24349.0,27026.0,34827.0,37366.0,41224.0,43642.0,46074.0,52865.0,57484.0,60767.0,65876.0,70559.0,79575.0,88374.0,92406.0,98763.0,102122.0,110319.0,112479.0,116605.0,39007.0
151,3591,DENIS Emmanuel,GHAA,SEH,152,FR,116606.0,9138.0,13906.0,19107.0,24171.0,26790.0,34826.0,37369.0,41221.0,43543.0,45735.0,52223.0,56788.0,59987.0,65153.0,69648.0,78293.0,87340.0,91664.0,97607.0,101297.0,110323.0,112486.0,116606.0,39008.0
152,2177,WAGNER Thomas,-,SEH,153,AT,116671.0,8845.0,13495.0,18106.0,23013.0,25699.0,33078.0,35200.0,38929.0,41323.0,43971.0,50878.0,55334.0,58344.0,63323.0,68327.0,77818.0,89174.0,92868.0,97872.0,101531.0,110165.0,112551.0,116671.0,39073.0
153,3577,FAVRE Alain,,V1H,154,FR,116704.0,8685.0,13826.0,18883.0,24091.0,26905.0,34889.0,37939.0,41728.0,44192.0,46820.0,53355.0,57845.0,61027.0,65951.0,73114.0,80197.0,87852.0,91745.0,97914.0,101715.0,109352.0,111940.0,116704.0,39106.0
154,2047,SCHLUCHTER Adrien,,V2H,155,CH,116793.0,9831.0,17777.0,23206.0,28808.0,31677.0,39119.0,41687.0,45324.0,47910.0,49957.0,55094.0,59690.0,62664.0,67403.0,72223.0,80652.0,88784.0,92767.0,98191.0,101641.0,109530.0,111853.0,116793.0,39195.0
155,3341,CARMENES BENITEZ Jose Antonio,GOIENA,SEH,156,ES,116820.0,9339.0,14409.0,19488.0,24774.0,27299.0,34915.0,37341.0,41228.0,43369.0,45628.0,51868.0,56211.0,59140.0,64190.0,68936.0,78201.0,86655.0,90876.0,96896.0,100656.0,109525.0,112067.0,116820.0,39222.0
156,3161,SERVEAUX Freddy,,SEH,157,FR,116927.0,9614.0,14840.0,19630.0,24939.0,27528.0,35287.0,37804.0,41556.0,43948.0,46196.0,53104.0,57212.0,60094.0,65180.0,70073.0,78182.0,86587.0,90680.0,96929.0,100876.0,109749.0,112271.0,116927.0,39329.0
157,2703,AUBERY Pierre,,SEH,158,FR,116966.0,10162.0,15446.0,20357.0,25573.0,27983.0,35454.0,38171.0,42206.0,44238.0,46386.0,53086.0,57481.0,60422.0,65631.0,70425.0,78202.0,86858.0,91108.0,97402.0,100567.0,109557.0,112136.0,116966.0,39368.0
158,2876,VEICS Arturs,GUGATNIS,SEH,159,LV,117047.0,8841.0,13588.0,18283.0,23358.0,26199.0,33333.0,35665.0,38991.0,41260.0,43613.0,49801.0,54170.0,57290.0,62422.0,67865.0,76666.0,84948.0,89740.0,96116.0,100895.0,109265.0,112014.0,117047.0,39449.0
159,3622,GILLIGAN Mark,,SEH,160,US,117274.0,8688.0,13440.0,17989.0,23291.0,25929.0,33083.0,36332.0,40263.0,42599.0,45006.0,49776.0,53972.0,57085.0,61648.0,66972.0,75998.0,83627.0,88664.0,95470.0,99861.0,108822.0,111831.0,117274.0,39676.0
160,2202,SAHUQUILLO FALCO Javier,TUGA ACTIVE WEAR,SEH,161,ES,117384.0,8111.0,12953.0,17701.0,23422.0,25982.0,33607.0,36435.0,40298.0,42936.0,45583.0,53472.0,57323.0,60041.0,64343.0,69078.0,77572.0,85897.0,90693.0,96123.0,100411.0,110068.0,112440.0,117384.0,39786.0
161,726,WEISS Georg,LG ROSBACH,V1H,162,DE,117454.0,11997.0,18162.0,23634.0,29316.0,32700.0,40189.0,42606.0,45995.0,48038.0,50189.0,55774.0,59992.0,62948.0,67820.0,72337.0,80169.0,87415.0,91018.0,96796.0,100577.0,109323.0,112109.0,117454.0,39856.0
162,399,TESCARI Thierry,GARD ORIENTATION,V1H,163,FR,117609.0,8737.0,14193.0,20115.0,25438.0,28099.0,36166.0,38596.0,42415.0,44869.0,47298.0,54814.0,59159.0,62294.0,67565.0,72437.0,81161.0,89250.0,92979.0,99036.0,102189.0,110500.0,112743.0,117609.0,40011.0
163,2158,OROVIO NARANJO Jesus,TIERRATRAGAME,V1H,164,ES,117613.0,10657.0,16501.0,21200.0,26022.0,28666.0,36005.0,38519.0,43066.0,45245.0,47303.0,53078.0,57073.0,60233.0,65593.0,70401.0,78682.0,87111.0,91448.0,96993.0,100816.0,109392.0,111859.0,117613.0,40015.0
164,4033,BERTRAND Gilles,ENTENTE VIVAROISE ATHLETIQUE,V2H,165,FR,117693.0,9526.0,14768.0,19922.0,25094.0,27779.0,35301.0,37757.0,41298.0,43477.0,45675.0,51830.0,56231.0,59422.0,64831.0,69669.0,78377.0,86363.0,90470.0,96042.0,100099.0,109968.0,112933.0,117693.0,40095.0
165,212,GOUTAGNY Georges,,V1H,166,FR,117770.0,9360.0,14760.0,20066.0,25136.0,27719.0,35587.0,38123.0,41827.0,44116.0,46385.0,53183.0,57489.0,60764.0,65885.0,70976.0,79566.0,88380.0,92454.0,97861.0,101641.0,110101.0,112741.0,117770.0,40172.0
166,3711,RIZZOTTO Julien,BALISE 25 BESANCON,SEH,167,FR,118151.0,9966.0,15163.0,20157.0,25210.0,28356.0,35653.0,37988.0,41571.0,43632.0,45625.0,52725.0,56917.0,59823.0,65116.0,70209.0,78127.0,84736.0,88596.0,94564.0,98125.0,107072.0,110161.0,118151.0,40553.0
167,3658,LUCKER Alan,BOWLAND FELL RUNNERS,SEH,168,GB,118338.0,10115.0,15697.0,21007.0,26169.0,28880.0,36784.0,38964.0,43063.0,45229.0,47457.0,54188.0,58696.0,62176.0,52074.0,72233.0,81064.0,89385.0,93271.0,99278.0,102924.0,111257.0,113589.0,118338.0,40740.0
168,179,MAIRE Florent,RUN ET SENS,V1H,169,FR,118392.0,9189.0,14075.0,18817.0,23467.0,25943.0,33400.0,35523.0,39618.0,41757.0,43999.0,50646.0,55135.0,58170.0,64174.0,70192.0,80691.0,89215.0,92968.0,99935.0,103394.0,111818.0,114029.0,118392.0,40794.0
169,2884,TRUCHET Yves,ARSL,SEH,170,FR,118552.0,8151.0,12718.0,17396.0,22290.0,24976.0,32562.0,34509.0,38087.0,40188.0,42549.0,48642.0,52736.0,55735.0,60715.0,66671.0,75788.0,85129.0,89017.0,95981.0,100218.0,109282.0,112263.0,118552.0,40954.0
170,2125,TABUTEAU Stephane,MELUSIN ATHLETIQUE CLUB CANTONAL MACC LUSIGNAN,V1H,171,FR,118594.0,9697.0,14903.0,21044.0,26691.0,29660.0,36864.0,38763.0,42376.0,44236.0,46404.0,52632.0,56808.0,59436.0,64257.0,69330.0,77472.0,84903.0,88624.0,94576.0,98087.0,108393.0,111924.0,118594.0,40996.0
171,3221,PEZIERE Xavier,EVMA,V2H,172,FR,118675.0,8866.0,13827.0,18505.0,23876.0,26715.0,34539.0,36905.0,40643.0,43145.0,45577.0,51564.0,55930.0,58671.0,63393.0,68084.0,75974.0,84260.0,89121.0,95935.0,100053.0,110108.0,112827.0,118675.0,41077.0
