,bib,name,team,category,rank,nationality,time,Col de Voza,Les Contamines,La Balme,Refuge Croix du Bonhomme,Les Chapieux CCAS,Col de la Seigne,Refuge Elisabetta,Arête Mont-Favre,Col Chécrouit - Maison Vieille,Courmayeur - Dolonne,Refuge Bertone,Refuge Bonatti,Arnuva,Grand Col Ferret,La Peulaz,La Fouly,Praz de Fort,Champex Lac,Bovine,Trient,Les Tseppes,Vallorcine,Argentière,Chamonix - Arrivée,timediff
1077,2810,OUTALONG Mario,,V2H,1078,Fr,158457.0,7844.0,16603.0,23061.0,,34270.0,43734.0,46786.0,52106.0,55352.0,58923.0,67286.0,74681.0,79695.0,85620.0,88541.0,94291.0,104817.0,110768.0,125233.0,131930.0,136699.0,144089.0,150699.0,158457.0,82491.0
1078,2993,MAZEAU daniel,AC TALANT,V1H,1079,FR,158516.0,7742.0,14937.0,21050.0,,32380.0,42914.0,46177.0,51467.0,55221.0,58491.0,67957.0,74811.0,80038.0,86896.0,89987.0,95714.0,104208.0,110800.0,126039.0,132257.0,137584.0,144662.0,151046.0,158516.0,82550.0
1079,2533,DESSAILLY Sylvain,,SEH,1080,Fr,158524.0,7993.0,16045.0,21948.0,,33545.0,42847.0,45920.0,51576.0,54810.0,58213.0,66785.0,74002.0,80023.0,86639.0,89504.0,95390.0,102449.0,108643.0,123704.0,131537.0,136606.0,143645.0,151507.0,158524.0,82558.0
1080,2406,MARZOCCHINI Serge,,V1H,1081,FR,158591.0,7870.0,15641.0,22058.0,,32925.0,44813.0,47477.0,52478.0,55779.0,58515.0,68889.0,75820.0,80278.0,86928.0,89943.0,95272.0,104200.0,110798.0,,132252.0,137582.0,144655.0,150902.0,158591.0,82625.0
1081,3111,ZECCHIN Paolo,AM. MONDADORI  VR,SEH,1082,IT,158598.0,7814.0,16305.0,22707.0,,34864.0,45669.0,48571.0,55815.0,58850.0,62015.0,70159.0,77408.0,82021.0,88014.0,91352.0,97699.0,,111617.0,124016.0,130986.0,135694.0,142692.0,149315.0,158598.0,82632.0
1082,2156,LEONARD Richard,TODMORDEN HARRIERS,V1H,1083,GB,158632.0,6415.0,12630.0,18170.0,,28678.0,38907.0,,47678.0,50969.0,54590.0,63844.0,70229.0,78246.0,84841.0,88739.0,96714.0,105857.0,63103.0,126751.0,132052.0,136918.0,145044.0,151936.0,158632.0,82666.0
1083,2392,FERRER Bernard,PATOUPISTOUTEAM,SEH,1084,ES,158656.0,6471.0,12887.0,19610.0,,30389.0,40260.0,42693.0,48120.0,51004.0,54592.0,63797.0,69674.0,74607.0,81344.0,83860.0,90404.0,98215.0,105259.0,117742.0,128453.0,132222.0,139164.0,145950.0,158656.0,82690.0
1084,1238,MATHURIN Patrick,PATOUPISTOUTEAM,SEH,1085,FR,158657.0,6857.0,13830.0,20305.0,,31818.0,41640.0,45145.0,50169.0,53586.0,57834.0,64591.0,71811.0,76912.0,83663.0,,91677.0,99255.0,105629.0,119620.0,127485.0,132214.0,140830.0,147082.0,158657.0,82691.0
1085,2956,CHAUVIN Jean-Bernard,COURIR EN LAYON,V1H,1086,Fr,158660.0,7856.0,14887.0,21263.0,,32807.0,43754.0,46985.0,52141.0,55114.0,58498.0,68623.0,75197.0,79757.0,85825.0,89088.0,94115.0,103382.0,109408.0,123852.0,131748.0,136144.0,144425.0,149952.0,158660.0,82694.0
1086,3109,PERTILE Fabio,AM. MONDADORI  VR,SEH,1087,IT,158674.0,7815.0,16302.0,22711.0,,34751.0,45672.0,48579.0,55829.0,58854.0,61954.0,70149.0,77411.0,82018.0,88222.0,91875.0,97703.0,,111738.0,124044.0,130905.0,135690.0,142690.0,149317.0,158674.0,82708.0
1087,2447,BARON Damien,JOGGING ATHLETISME FRETIN,V1H,1088,FR,158694.0,7450.0,15517.0,21394.0,,32160.0,42570.0,45311.0,51819.0,54892.0,57589.0,68701.0,75144.0,80173.0,86727.0,88908.0,93655.0,102791.0,108838.0,125772.0,132721.0,136954.0,143167.0,151038.0,158694.0,82728.0
1088,2458,LALOYAUX Jean-Louis,FRETIN,SEH,1088,FR,158694.0,7398.0,15514.0,21276.0,,32692.0,42581.0,45837.0,51817.0,55192.0,58655.0,67326.0,73967.0,80167.0,87102.0,89992.0,94628.0,102722.0,108841.0,125783.0,133208.0,136956.0,143185.0,151063.0,158694.0,82728.0
1089,1880,MILINKOVITCH sylvette,JOGGING ATHLETISME FRETIN,V1F,1090,Fr,158695.0,7395.0,15378.0,21278.0,,32162.0,42788.0,45694.0,52142.0,54969.0,57659.0,68751.0,75202.0,80033.0,87105.0,90193.0,94625.0,102066.0,108540.0,125776.0,132783.0,137021.0,143171.0,151037.0,158695.0,82729.0
1090,1968,PRUDENCE Jean-Paul,CREDIT IMMOBILIER DE FRANCE NORMANDIE,V2H,1091,FR,158766.0,7949.0,15185.0,21307.0,,33468.0,43872.0,46908.0,52839.0,55816.0,59296.0,69205.0,75816.0,80537.0,87728.0,90553.0,95386.0,104483.0,111294.0,126764.0,132612.0,138735.0,146053.0,152479.0,158766.0,82800.0
1091,2175,BONNET Bertrand,,SEH,1092,Fr,158822.0,6757.0,13699.0,19964.0,,32736.0,43597.0,47119.0,53144.0,56588.0,60805.0,68558.0,76555.0,82620.0,89715.0,93304.0,98790.0,106593.0,112664.0,125021.0,131689.0,136313.0,144223.0,149870.0,158822.0,82856.0
1092,3175,GEORGEL Cédric,HBC CLERMONT,SEH,1093,Fr,158829.0,7938.0,16330.0,22779.0,,34152.0,43719.0,46552.0,51478.0,54608.0,58053.0,67368.0,74379.0,79353.0,86479.0,89619.0,94642.0,102485.0,108791.0,123460.0,130920.0,135665.0,143262.0,149944.0,158829.0,82863.0
1093,1368,CINQUIN Jacques,,V2H,1094,FR,158906.0,8015.0,16027.0,21320.0,,32440.0,42619.0,45825.0,51882.0,55142.0,59453.0,66730.0,74543.0,79455.0,87512.0,91064.0,97645.0,106214.0,112410.0,124709.0,131389.0,136215.0,143049.0,149780.0,158906.0,82940.0
1094,2927,BUFFLER Christophe,DE DIETRICH THERMIQUE,V1H,1095,FR,158999.0,8053.0,15956.0,22253.0,,33374.0,,45708.0,51000.0,53528.0,56674.0,66479.0,72872.0,77502.0,85428.0,88694.0,94111.0,101254.0,107790.0,121963.0,129956.0,135212.0,142307.0,149913.0,158999.0,83033.0
1095,2994,GROSS Yves,VILLE DE HAGUENEAU,V1H,1095,FR,158999.0,8070.0,15945.0,22147.0,,33372.0,42623.0,45710.0,50998.0,53555.0,56676.0,66470.0,72870.0,77498.0,85425.0,88715.0,94121.0,101257.0,107824.0,121934.0,129991.0,135208.0,143272.0,149966.0,158999.0,83033.0
1096,1511,DE MAREZ Ludovic,ACP CROLLES,SEH,1097,FR,159082.0,7511.0,15536.0,21795.0,,33571.0,44698.0,47988.0,53959.0,58011.0,61317.0,69184.0,75817.0,81173.0,87662.0,90294.0,95087.0,102201.0,108239.0,122203.0,130624.0,138720.0,,152676.0,159082.0,83116.0
1097,3038,VANDIJCK Wesley,,SEH,1098,Be,159237.0,7044.0,13239.0,19656.0,,30864.0,40926.0,44066.0,49662.0,52992.0,56642.0,66792.0,73527.0,78412.0,84974.0,88489.0,93224.0,101354.0,107653.0,123652.0,130979.0,136130.0,143200.0,150309.0,159237.0,83271.0
1098,734,GRENON Philippe,COURIR EN LAYON,V1H,1099,FR,159301.0,7482.0,14348.0,20198.0,,31283.0,40570.0,43531.0,48578.0,51511.0,54953.0,64374.0,70954.0,76547.0,83329.0,,91926.0,101316.0,109071.0,124038.0,131802.0,137632.0,145306.0,151837.0,159301.0,83335.0
1099,1759,CABARET Francois,LNA LONGUENESSE NATURE AVENTURE,V1H,1100,FR,159367.0,6545.0,12744.0,18294.0,,28943.0,39216.0,,47713.0,51244.0,54394.0,64963.0,72211.0,76755.0,84363.0,,90951.0,98731.0,108058.0,126286.0,132400.0,138090.0,144380.0,151919.0,159367.0,83401.0
1100,733,BARILLE Agnes,ASSOCIATION COURIR EN LAYON,V1F,1101,FR,159374.0,7551.0,14361.0,20697.0,,32038.0,42868.0,45983.0,51508.0,54590.0,58023.0,68291.0,76420.0,81168.0,89312.0,92743.0,98493.0,106120.0,112589.0,126002.0,132354.0,138692.0,145303.0,151833.0,159374.0,83408.0
1101,1747,CASTANO Francisco,MONTBELIARD-TRIATHLON,V1H,1102,Fr,159461.0,6687.0,12699.0,18846.0,,30112.0,41290.0,43868.0,48127.0,51046.0,53662.0,63926.0,70552.0,75715.0,82635.0,85632.0,90891.0,97629.0,104697.0,123647.0,132159.0,137148.0,144441.0,151062.0,159461.0,83495.0
1102,2510,DESCATEAUX Christophe,,SEH,1103,FR,159471.0,8281.0,15467.0,21246.0,,32289.0,40930.0,43337.0,48179.0,51010.0,53576.0,62538.0,69188.0,74651.0,82556.0,84838.0,88755.0,96244.0,101991.0,118465.0,126716.0,134254.0,141415.0,150855.0,159471.0,83505.0
1103,1614,MICHEL François,,V2H,1104,FR,159489.0,7986.0,15589.0,21440.0,,32536.0,42101.0,44803.0,50285.0,53543.0,56768.0,67429.0,74672.0,79810.0,86883.0,90148.0,94691.0,102703.0,110047.0,124784.0,131949.0,136916.0,144312.0,151346.0,159489.0,83523.0
1104,1470,JACQUEMAIN Joel,,V2H,1105,Fr,159536.0,7390.0,14418.0,20550.0,,31752.0,42009.0,44870.0,50215.0,53221.0,56252.0,66483.0,75118.0,80853.0,89510.0,92414.0,97580.0,107596.0,113457.0,127063.0,132568.0,138084.0,144757.0,151065.0,159536.0,83570.0
1105,2617,LALOUE Bruno,LE MANS ATHLETISME 72 ( LMA 72 ),V2H,1106,FR,159548.0,7900.0,15420.0,21533.0,,32797.0,42936.0,45889.0,51104.0,54207.0,58413.0,68581.0,74762.0,79506.0,87243.0,90504.0,96565.0,104237.0,110709.0,125311.0,132138.0,136930.0,143990.0,150080.0,159548.0,83582.0
1106,2736,BERRUBE Thierry,,SEH,1106,FR,159548.0,8281.0,15468.0,21245.0,,32775.0,42139.0,45225.0,50252.0,54458.0,58120.0,65709.0,72529.0,77004.0,83569.0,,90986.0,98506.0,106427.0,123332.0,131872.0,136743.0,143847.0,150858.0,159548.0,83582.0
1107,2616,FERCHAUD Alain,LE MANS ATHLETISME 72,V1H,1108,FR,159551.0,7360.0,14205.0,20259.0,,31605.0,41047.0,43747.0,48644.0,51643.0,54715.0,67043.0,73550.0,78424.0,85866.0,88898.0,94418.0,101929.0,108231.0,122138.0,130590.0,135755.0,143111.0,150075.0,159551.0,83585.0
1108,2559,ORRU Italo,,V1H,1109,IT,159646.0,8574.0,16763.0,23070.0,,35255.0,44754.0,47601.0,,56749.0,59846.0,69302.0,75795.0,,88924.0,,97777.0,106109.0,112528.0,125600.0,130893.0,136212.0,144547.0,152866.0,159646.0,83680.0
1109,2626,RUSTENHOLTZ Karen,AS MONACO TRIATHLON,SEF,1110,Fr,159688.0,7199.0,14665.0,20630.0,,32013.0,41423.0,44102.0,48643.0,51629.0,55370.0,64377.0,70268.0,75706.0,81665.0,84675.0,89801.0,97148.0,103332.0,117306.0,125689.0,130886.0,139228.0,147866.0,159688.0,83722.0
1110,1329,GILMOUR Tony,,V2H,1111,GB,159730.0,8178.0,16791.0,23701.0,,35960.0,45938.0,49235.0,54846.0,58031.0,62074.0,70978.0,78196.0,82944.0,90458.0,93460.0,99327.0,106892.0,112977.0,126059.0,132301.0,138359.0,145858.0,151801.0,159730.0,83764.0
1111,2625,FOISSY Jean Louis,AS MONACO TRIATHLON,V1H,1112,Fr,159757.0,7197.0,14663.0,20629.0,,32011.0,41422.0,44104.0,48552.0,51628.0,55368.0,64303.0,70243.0,75675.0,81663.0,84636.0,89795.0,97146.0,103384.0,117290.0,125680.0,130883.0,139217.0,147850.0,159757.0,83791.0
1112,1249,CHALLANGE David,,SEH,1113,Fr,159812.0,8167.0,16871.0,22831.0,,33337.0,43798.0,46092.0,51106.0,53782.0,56455.0,67311.0,73761.0,79438.0,85501.0,88174.0,93522.0,100166.0,106919.0,125070.0,132442.0,137651.0,145193.0,150992.0,159812.0,83846.0
1113,1306,BOUTSEN Yves,,V1H,1114,BE,159887.0,8191.0,16504.0,23271.0,,34831.0,45437.0,48331.0,53756.0,56706.0,59828.0,70316.0,78953.0,83533.0,90434.0,94249.0,98866.0,107197.0,112341.0,127677.0,132365.0,138425.0,145130.0,151942.0,159887.0,83921.0
1114,1137,MAILLET Emmanuel,,SEH,1115,Fr,159888.0,8167.0,16873.0,22833.0,,33316.0,43799.0,46089.0,51108.0,53783.0,56458.0,67313.0,73760.0,79395.0,85504.0,88154.0,93534.0,100163.0,106922.0,125066.0,132458.0,137645.0,145210.0,150996.0,159888.0,83922.0
1115,1374,DE THIER Tanguy,ARCH,V1H,1115,BE,159888.0,8191.0,16461.0,23261.0,,34838.0,45413.0,48315.0,53762.0,56709.0,59833.0,70363.0,78945.0,83459.0,90620.0,94095.0,98860.0,107193.0,112343.0,127653.0,132672.0,138374.0,145125.0,151954.0,159888.0,83922.0
1116,2353,PIOVESANA giovanni,,SEH,1117,It,159970.0,8613.0,16876.0,23666.0,,35416.0,46681.0,49408.0,54627.0,58014.0,60277.0,69830.0,75709.0,80683.0,87570.0,90594.0,94905.0,101826.0,108737.0,125328.0,132074.0,136173.0,143244.0,149094.0,159970.0,84004.0
1117,1022,DUCROT Thierry,CMBM,V1H,1118,FR,159980.0,8274.0,16738.0,23502.0,,34409.0,43982.0,47050.0,52946.0,55998.0,60096.0,68574.0,75193.0,80187.0,87242.0,90116.0,95352.0,105028.0,111678.0,125975.0,133541.0,138283.0,146012.0,152557.0,159980.0,84014.0
1118,959,VILLEMINOT Jean-Marc,TRAILERS DU MONT BLANC - MEGEVE,V1H,1119,FR,160086.0,7655.0,15162.0,21459.0,,32158.0,42879.0,45952.0,51049.0,54203.0,57340.0,68031.0,74625.0,79882.0,86879.0,90237.0,95666.0,104766.0,112110.0,126820.0,132382.0,137044.0,144409.0,151086.0,160086.0,84120.0
1119,1691,LAVALLEE teddy,BSPP,SEH,1120,Fr,160103.0,6516.0,12004.0,17865.0,,28459.0,38927.0,,47105.0,49704.0,52503.0,61856.0,70151.0,75717.0,83066.0,85718.0,89906.0,97951.0,105877.0,123571.0,131076.0,136640.0,144151.0,151044.0,160103.0,84137.0
1120,1770,BOUVILLE Christophe,,SEH,1120,FR,160103.0,6514.0,11993.0,17860.0,,28448.0,38930.0,,47111.0,49721.0,52511.0,62157.0,70149.0,75739.0,83115.0,85699.0,90287.0,97634.0,105674.0,123575.0,131106.0,136751.0,143647.0,151027.0,160103.0,84137.0
1121,1772,DUBOIS Cedric,CLUB OLYMPIQUE CHALONNAIS,SEH,1122,FR,160104.0,6514.0,12005.0,17862.0,,28206.0,38920.0,,47103.0,49738.0,52505.0,61849.0,70154.0,75734.0,83040.0,85424.0,88722.0,95571.0,105414.0,123582.0,130944.0,136623.0,143672.0,151041.0,160104.0,84138.0
1122,143,DUBOULOZ hubert,FOULEE ANNEMASSE (UFO),V2H,1123,Fr,160133.0,7460.0,15428.0,21501.0,,32622.0,43187.0,45722.0,51344.0,53938.0,58453.0,68252.0,76027.0,81145.0,88858.0,92310.0,98177.0,105909.0,111292.0,124998.0,132731.0,138396.0,145010.0,151964.0,160133.0,84167.0
1123,1261,DUBOULOZ martine,FOULEE ANNEMASSE,V2F,1124,Fr,160134.0,7466.0,15427.0,21668.0,,33872.0,43229.0,46304.0,51435.0,55018.0,59292.0,69027.0,76025.0,81276.0,88864.0,92316.0,98172.0,105911.0,111290.0,125015.0,132702.0,138395.0,145018.0,151963.0,160134.0,84168.0
1124,2114,LE LANNIC Vincent,TRIATHLON CLUB DE NANTES,SEH,1125,Fr,160162.0,7771.0,15575.0,21467.0,,33098.0,43615.0,46341.0,51286.0,54159.0,57204.0,64687.0,71255.0,76169.0,83118.0,85637.0,89664.0,98639.0,106340.0,122555.0,131232.0,136748.0,144627.0,151846.0,160162.0,84196.0
1125,2600,SUJICA Sasa,AK SLJEME,V1H,1126,HR,160298.0,6103.0,11750.0,16907.0,22895.0,26514.0,35114.0,37962.0,42063.0,44985.0,47713.0,55031.0,61832.0,67034.0,73798.0,77363.0,82320.0,89614.0,98675.0,116925.0,128124.0,132731.0,142999.0,149250.0,160298.0,84332.0
1126,2107,JOURNE Yohan,CCR 92,SEH,1127,Fr,160341.0,7044.0,13490.0,19660.0,,30751.0,41546.0,44574.0,50093.0,53399.0,57320.0,68001.0,75782.0,80878.0,88498.0,91939.0,97617.0,,111360.0,125648.0,131664.0,137714.0,144881.0,151949.0,160341.0,84375.0
1127,2199,DUTERME virginie,,SEF,1127,FR,160341.0,7440.0,14807.0,21609.0,,33746.0,43698.0,46756.0,52416.0,55242.0,58044.0,68712.0,75788.0,80881.0,88514.0,91941.0,97640.0,,111363.0,125667.0,131670.0,137727.0,144886.0,151951.0,160341.0,84375.0
1128,2680,MAZIN benoît,TRIATHLON DE POISSY (78),SEH,1127,Fr,160341.0,7228.0,13265.0,19413.0,,29720.0,40774.0,43712.0,49548.0,52400.0,55636.0,64990.0,72120.0,77329.0,85751.0,88706.0,94392.0,102802.0,108322.0,123536.0,131890.0,136599.0,144145.0,151071.0,160341.0,84375.0
1129,1581,FREZIER Gilles,,SEH,1130,FR,160355.0,8265.0,16170.0,22673.0,,32720.0,42866.0,45565.0,50778.0,53651.0,56840.0,66182.0,72428.0,77082.0,84909.0,87413.0,94178.0,104080.0,109952.0,124031.0,131164.0,136227.0,143899.0,152645.0,160355.0,84389.0
1130,3145,CLAUDE Alain,,V1H,1131,FR,160403.0,7189.0,14917.0,20389.0,,32128.0,41964.0,45380.0,52045.0,55183.0,59098.0,69531.0,76541.0,81857.0,89218.0,92194.0,98463.0,106711.0,112449.0,126023.0,131990.0,137812.0,146721.0,152384.0,160403.0,84437.0
1131,2868,BARON Jeremy,AMICALE SPORTIVE AIR FRANCE,SEH,1132,FR,160582.0,7472.0,14543.0,20397.0,,31254.0,41281.0,44590.0,50499.0,53260.0,56390.0,69038.0,75211.0,80060.0,87231.0,91364.0,96587.0,104440.0,110745.0,125321.0,132243.0,137168.0,144742.0,151911.0,160582.0,84616.0
1132,3213,FROGER raphael,,SEH,1133,Fr,160650.0,8041.0,15525.0,21339.0,,33576.0,44382.0,47416.0,52562.0,55772.0,59202.0,68102.0,75143.0,80427.0,87100.0,90523.0,95662.0,103388.0,110786.0,124897.0,131830.0,137186.0,145140.0,152115.0,160650.0,84684.0
1133,2592,VIDAL Hervé,US JOIGNY,V1H,1134,FR,160652.0,7411.0,14442.0,20957.0,,31835.0,41723.0,44683.0,49809.0,54512.0,58374.0,67025.0,73960.0,79682.0,85967.0,88867.0,93491.0,100928.0,107073.0,123443.0,131273.0,136401.0,144121.0,150883.0,160652.0,84686.0
1134,1537,BATTIST Bruno,,V2H,1135,FR,160828.0,7003.0,13883.0,19923.0,,30786.0,41518.0,44867.0,50982.0,53945.0,56831.0,66094.0,74610.0,79500.0,86806.0,90086.0,95210.0,102711.0,109961.0,126745.0,133710.0,138742.0,146177.0,153162.0,160828.0,84862.0
1135,2762,BENOIST Philippe,,V1H,1136,FR,160903.0,6847.0,13560.0,19117.0,,29821.0,40196.0,42697.0,47926.0,51118.0,54524.0,63660.0,69635.0,74584.0,81647.0,84564.0,90093.0,99122.0,106050.0,126799.0,132503.0,138744.0,146167.0,153160.0,160903.0,84937.0
1136,638,BOISSONNEAU Jean-François,USBY-JDM,V3H,1137,FR,160954.0,8065.0,15986.0,22622.0,,34661.0,46111.0,48866.0,54911.0,57749.0,60983.0,69760.0,77291.0,82038.0,90368.0,93663.0,99983.0,107512.0,113126.0,127376.0,132633.0,138574.0,145352.0,152696.0,160954.0,84988.0
1137,3127,MALBEC José-Hugues,,V2H,1137,FR,160954.0,8131.0,16099.0,23771.0,,36583.0,46290.0,49536.0,54932.0,58524.0,62247.0,70561.0,78106.0,83088.0,91063.0,94627.0,99991.0,107505.0,113505.0,127524.0,133444.0,138565.0,145334.0,152711.0,160954.0,84988.0
1138,1519,WEHRLI Hans-Ulrich,LES CAMBE-GOUILLE(S),V1H,1139,CH,160990.0,6866.0,14004.0,20849.0,,33020.0,43829.0,47316.0,53543.0,57793.0,61178.0,70974.0,77689.0,82909.0,90463.0,93819.0,99563.0,106746.0,114286.0,127223.0,133333.0,138325.0,144991.0,152810.0,160990.0,85024.0
1139,2744,LEMAIRE Stéphane,,SEH,1140,Fr,161179.0,6540.0,12098.0,16962.0,22906.0,26060.0,35491.0,38660.0,49153.0,52076.0,56175.0,66517.0,73542.0,78199.0,84969.0,87923.0,95128.0,102434.0,108637.0,124260.0,132249.0,137697.0,145233.0,151915.0,161179.0,85213.0
1140,3233,LOUVET Jean Michel,RUN ET SENS,V2H,1141,Fr,161194.0,7644.0,15036.0,21789.0,,34034.0,46105.0,49265.0,54625.0,58092.0,60915.0,71305.0,78454.0,83110.0,90640.0,93700.0,99312.0,107594.0,113461.0,126782.0,133224.0,138505.0,145965.0,152742.0,161194.0,85228.0
1141,3114,DELOISON JULIEN,OK AVENTURE,SEH,1142,Fr,161384.0,7535.0,14669.0,20886.0,,31215.0,42882.0,45009.0,49938.0,52851.0,55604.0,66508.0,72791.0,77800.0,84713.0,,92931.0,100717.0,106985.0,124946.0,132294.0,137857.0,145855.0,153423.0,161384.0,85418.0
1142,3117,DUPONT wilfried,UNITHER,SEH,1142,Fr,161384.0,7534.0,14654.0,20683.0,,31217.0,42855.0,45007.0,49939.0,52588.0,54997.0,66495.0,72782.0,77803.0,84341.0,,92670.0,100721.0,106832.0,124950.0,132743.0,137862.0,145868.0,153426.0,161384.0,85418.0
1143,1223,ROCHAT Jean-Louis,,V2H,1144,CH,161440.0,8128.0,16725.0,23704.0,,35549.0,45431.0,48167.0,53196.0,56059.0,59574.0,69754.0,76433.0,82156.0,89263.0,92214.0,97299.0,104229.0,110781.0,124967.0,132008.0,138355.0,146227.0,152674.0,161440.0,85474.0
1144,1336,GARCIA GUERRERO Francisco,ALPINO JARAPALOS,V1H,1145,ES,161553.0,7014.0,13602.0,20390.0,,30275.0,38913.0,,46057.0,48566.0,52076.0,61112.0,66693.0,71673.0,77997.0,80421.0,85614.0,,101281.0,,130196.0,135979.0,145164.0,152568.0,161553.0,85587.0
1145,1890,DE MEERLER pierre,AS CUCUFA,V2H,1146,FR,161595.0,7108.0,14630.0,20720.0,,31448.0,41649.0,44658.0,49562.0,52860.0,55525.0,66487.0,72865.0,79284.0,85845.0,88388.0,93660.0,101386.0,108066.0,123589.0,131368.0,135905.0,145215.0,153226.0,161595.0,85629.0
1146,2302,VALTAKIS Evangelos,OLYMPUS MARATHON,SEH,1147,GR,161652.0,6724.0,13283.0,19068.0,,28792.0,37413.0,40184.0,45329.0,47984.0,51871.0,60502.0,67025.0,72552.0,79259.0,,87997.0,96854.0,106926.0,125768.0,134029.0,138188.0,145989.0,153694.0,161652.0,85686.0
1147,640,HAMEL Jean-Sébastien,,SEH,1148,FR,161695.0,7740.0,13960.0,20054.0,,29319.0,39621.0,,47826.0,50242.0,52827.0,63758.0,70525.0,75726.0,83025.0,85558.0,90291.0,98209.0,104771.0,121916.0,128964.0,135735.0,144187.0,153791.0,161695.0,85729.0
1148,3001,DENAIX Claude,ASPTT,V2F,1149,FR,161964.0,7497.0,14630.0,20716.0,,31873.0,42016.0,44769.0,50180.0,53374.0,56993.0,65815.0,72471.0,77443.0,85191.0,88169.0,93121.0,101516.0,108806.0,123031.0,130733.0,137119.0,145102.0,152432.0,161964.0,85998.0
1149,1485,MALDONADO GONZALEZ PEDRO MANUEL,CLUB MONTANA EL BOQUERON,SEH,1150,ES,164441.0,7010.0,13607.0,19263.0,,28519.0,38490.0,,47140.0,50900.0,53313.0,61127.0,65789.0,71275.0,76629.0,80399.0,85660.0,,103931.0,120424.0,128912.0,135997.0,145201.0,154367.0,164441.0,88475.0
1150,1117,NOUSBAUM Francois,,V2H,1151,FR,166986.0,8741.0,17352.0,23656.0,,34871.0,44900.0,47662.0,,56269.0,59588.0,70262.0,76992.0,81629.0,87754.0,90569.0,96396.0,104193.0,111196.0,126028.0,131960.0,137518.0,144357.0,151072.0,166986.0,91020.0
1151,1351,ORTIGOSA YANEZ Elias,CLUB ALPINO JARAPALOS,SEH,1152,Es,166987.0,7013.0,13258.0,19274.0,,28714.0,39236.0,,50191.0,52598.0,56338.0,68805.0,73860.0,77791.0,84457.0,89417.0,95818.0,104430.0,115143.0,125864.0,132618.0,138128.0,145060.0,152342.0,166987.0,91021.0
1152,1605,MICHEL nicolas,,SEH,1153,,,7994.0,15573.0,21445.0,,32535.0,,44978.0,50256.0,53540.0,56766.0,67432.0,74679.0,79813.0,86887.0,90155.0,94693.0,102714.0,110045.0,124893.0,131945.0,136920.0,144567.0,151850.0,,
1153,179,PETERS Ton,,V2H,1154,,,6782.0,12590.0,17878.0,23181.0,25723.0,33174.0,35114.0,39348.0,41592.0,44258.0,50943.0,55665.0,58921.0,63854.0,65722.0,68847.0,73849.0,78430.0,87443.0,93459.0,103042.0,110602.0,,,
1154,602,PACCARD Michel,,V1H,1155,,,6245.0,11871.0,17113.0,23325.0,26185.0,34425.0,36565.0,40892.0,43380.0,46258.0,53236.0,58559.0,62148.0,67635.0,69986.0,72869.0,77626.0,81730.0,91480.0,97264.0,103131.0,113631.0,,,
1155,1809,DURGNAT Yvette,,V3F,1156,,,7720.0,14544.0,19747.0,,29916.0,38674.0,,46942.0,49577.0,52151.0,62362.0,67534.0,71411.0,77098.0,79232.0,82730.0,87854.0,92351.0,108403.0,116013.0,121045.0,131033.0,,,
1156,996,CHIRAT Jean-Marc,,SEH,1157,,,5449.0,10353.0,15325.0,20539.0,23525.0,30959.0,32856.0,36310.0,38545.0,40585.0,,49372.0,51950.0,56441.0,58296.0,60996.0,64988.0,69401.0,79090.0,83854.0,87961.0,,,,
1157,3101,DUPONT Pascal,,V1H,1158,,,7494.0,14103.0,20572.0,,32308.0,,45300.0,50755.0,53470.0,56169.0,64704.0,71202.0,76514.0,83860.0,,93321.0,101311.0,109039.0,123966.0,131742.0,138753.0,,,,
1158,2656,ROUSSET GUILLAUME,,SEH,1159,,,5206.0,9394.0,13520.0,18171.0,20196.0,26793.0,28178.0,31387.0,33245.0,35106.0,39930.0,43700.0,46402.0,51038.0,,55322.0,58489.0,62497.0,72767.0,80516.0,,,,,
1159,2299,VENETIKIDIS Dimitrios,,V2H,1160,,,5396.0,9857.0,13979.0,18624.0,21094.0,28135.0,29863.0,33323.0,35458.0,3417.0,43428.0,47641.0,50687.0,55612.0,57602.0,60153.0,63849.0,68278.0,76772.0,81513.0,,,,,
1160,27,MATHIAN Jean Marie,,V1H,1161,,,5059.0,9225.0,13680.0,18121.0,20366.0,27020.0,28767.0,32265.0,34678.0,3416.0,42721.0,47358.0,50463.0,56111.0,58228.0,60592.0,64462.0,68597.0,77666.0,83247.0,,,,,
1161,70,SICURELLI Ernesto,,V2H,1162,,,5918.0,10750.0,15123.0,20121.0,22909.0,29713.0,31606.0,35334.0,37694.0,40329.0,46259.0,50788.0,53809.0,59232.0,60890.0,63617.0,67965.0,71757.0,79598.0,84431.0,,,,,
1162,2609,SAVOY Olivier,,SEH,1163,,,5096.0,9624.0,13972.0,18643.0,20996.0,27461.0,29075.0,32242.0,34366.0,3420.0,43179.0,46859.0,49688.0,54387.0,56085.0,58849.0,63272.0,67514.0,76461.0,85047.0,,,,,
1163,3082,SALGADO MANGAS JOSE ANTONIO,,V1H,1164,,,6515.0,11274.0,15627.0,21292.0,23943.0,31192.0,33237.0,37281.0,39840.0,41872.0,49303.0,53551.0,56423.0,60960.0,62368.0,64832.0,68962.0,72485.0,81521.0,86436.0,,,,,
