,bib,name,team,category,rank,nationality,time,Col de Voza,Les Contamines,La Balme,Les Chapieux CCAS,Col de la Seigne,Refuge Elisabetta,Arête Mont-Favre,Col Chécrouit - Maison Vieille,Courmayeur - Dolonne,Refuge Bertone,Refuge Bonatti,Arnuva,Grand Col Ferret,La Peulaz,La Fouly,Praz de Fort,Champex d'en Bas,Bovine,Trient,Les Tseppes,Vallorcine,Argentière,Chamonix - Arrivée,timediff
447,2453,DUC raphael,,SEH,447,FR,141702.0,,14473.0,20208.0,30163.0,39715.0,41917.0,46534.0,49458.0,52035.0,60341.0,66211.0,69979.0,75602.0,77608.0,81288.0,86535.0,93842.0,109093.0,114450.0,121089.0,129855.0,135983.0,141702.0,65435.0
448,2339,RAMBERGER Josef,TRI RUNNERS BADEN,V1H,449,AT,141776.0,,14436.0,20427.0,31385.0,40725.0,43628.0,49162.0,52315.0,55601.0,63871.0,70202.0,74866.0,81945.0,84249.0,87917.0,95171.0,102923.0,112105.0,117919.0,124447.0,131614.0,136405.0,141776.0,65509.0
449,2035,MOUSSEL Francois,SPN VERNON,V1H,450,FR,142169.0,,11748.0,16773.0,26066.0,35485.0,37940.0,43445.0,46235.0,49370.0,57239.0,63019.0,66828.0,73096.0,75219.0,79916.0,86537.0,93143.0,106955.0,113414.0,121138.0,129961.0,136408.0,142169.0,65902.0
450,2384,DEBONNAIRE Christian,US THOMPSON RADAR ATHLETISME,V1H,451,Fr,142190.0,,14144.0,20164.0,30036.0,39709.0,41992.0,47273.0,49782.0,52362.0,61726.0,67718.0,71218.0,77629.0,79827.0,84401.0,90067.0,97780.0,107413.0,113960.0,119646.0,128284.0,134067.0,142190.0,65923.0
451,2073,REY DEMANEUF François,,V1H,452,Fr,142285.0,6927.0,13529.0,19514.0,29936.0,39837.0,42176.0,47367.0,50337.0,53738.0,63525.0,68989.0,72846.0,79353.0,82119.0,86465.0,93290.0,100498.0,112100.0,119545.0,124438.0,131331.0,135864.0,142285.0,66018.0
452,1203,LE PENDEVEN Alain,,V1H,453,Fr,142481.0,,14143.0,19606.0,29419.0,39727.0,41874.0,47173.0,50187.0,53174.0,62529.0,67744.0,71368.0,78512.0,80841.0,85259.0,91218.0,98715.0,111391.0,117758.0,123514.0,130277.0,135796.0,142481.0,66214.0
453,1969,MARTIN OLIVIER,,V1H,453,Fr,142481.0,,14145.0,19602.0,29426.0,39345.0,41871.0,47090.0,49879.0,52912.0,62437.0,67750.0,71370.0,78307.0,80874.0,85263.0,91213.0,98725.0,111331.0,117690.0,123413.0,130287.0,135788.0,142481.0,66214.0
454,1452,QUENARD Sébastien,ASCEA VALDUC,SEH,455,FR,142541.0,,12779.0,18112.0,26960.0,36357.0,38204.0,43605.0,46107.0,48412.0,57402.0,63682.0,67457.0,75412.0,78197.0,82122.0,88284.0,96552.0,112920.0,119517.0,125135.0,131056.0,136892.0,142541.0,66274.0
455,1499,ROSSYE Andre,ASCEA VALDUC,V1H,456,FR,142542.0,,13488.0,18960.0,28934.0,38960.0,40817.0,46347.0,48795.0,51443.0,61518.0,67938.0,72211.0,78420.0,81331.0,87022.0,93409.0,101223.0,,119520.0,125129.0,131062.0,136888.0,142542.0,66275.0
456,1172,WOOLLEY Mark,CIENTOUNEROS,V1H,457,GB,142543.0,,12381.0,17533.0,27114.0,36482.0,38809.0,44393.0,46786.0,50027.0,59082.0,63988.0,67998.0,75681.0,78177.0,82781.0,88715.0,96293.0,109151.0,114709.0,121235.0,129319.0,135644.0,142543.0,66276.0
457,1309,CHENU Gaston,,V2H,457,FR,142543.0,,12300.0,17630.0,26414.0,34949.0,37021.0,42399.0,44949.0,47524.0,57262.0,62855.0,67552.0,76439.0,78942.0,84354.0,90624.0,98378.0,112645.0,119065.0,124349.0,131492.0,136883.0,142543.0,66276.0
458,1192,JUGIE Pascal,,V1H,459,FR,142551.0,,15259.0,20831.0,31390.0,40299.0,42788.0,47409.0,50108.0,52722.0,60666.0,68515.0,72848.0,79435.0,81753.0,86344.0,92524.0,101211.0,114296.0,121970.0,125973.0,132254.0,137083.0,142551.0,66284.0
459,1216,LAURENDEAU Alain,,V1H,459,Fr,142551.0,,13159.0,18666.0,28950.0,38662.0,40975.0,46761.0,49946.0,52999.0,60969.0,67920.0,73042.0,79441.0,82144.0,86635.0,92512.0,101292.0,114299.0,121967.0,125976.0,132260.0,137087.0,142551.0,66284.0
460,2800,MERMET Damien,FFCO / OPA MONTIGNY,V1H,461,Fr,142619.0,,13848.0,19526.0,29122.0,38588.0,40514.0,45642.0,48555.0,51754.0,60966.0,67004.0,70864.0,78215.0,80988.0,85892.0,92456.0,100206.0,112925.0,119412.0,125174.0,132132.0,137565.0,142619.0,66352.0
461,2542,LUISIER pierre,POMPIER RAID AVENTURE,SEH,462,Fr,142977.0,,11387.0,16577.0,26514.0,37178.0,39934.0,45275.0,48047.0,50586.0,60976.0,68150.0,72700.0,78429.0,79997.0,83865.0,89153.0,97151.0,112198.0,121875.0,127641.0,134145.0,138088.0,142977.0,66710.0
462,1042,FONTAINE Cedric,,SEH,463,FR,143134.0,,14395.0,20253.0,29897.0,39341.0,41464.0,46344.0,49339.0,52405.0,60358.0,66537.0,70818.0,78050.0,80859.0,85136.0,90721.0,98765.0,111426.0,118377.0,123898.0,131101.0,136157.0,143134.0,66867.0
463,2657,JACOT CARMICHAEL Nicolas,,SEH,464,FR,143185.0,,14617.0,20668.0,30743.0,41742.0,43473.0,48924.0,52567.0,56177.0,65479.0,70259.0,73464.0,80479.0,82821.0,87223.0,95983.0,102987.0,115470.0,120637.0,125586.0,132343.0,137432.0,143185.0,66918.0
464,1149,DEVILLE DUC Thierry,UFO ARSL ROCHE,V2H,465,FR,143191.0,7139.0,14013.0,19738.0,28784.0,38027.0,40031.0,45127.0,47794.0,50615.0,58179.0,65763.0,70189.0,77475.0,80038.0,84312.0,91959.0,100432.0,111419.0,117723.0,127684.0,134034.0,138891.0,143191.0,66924.0
465,2736,CHRISTOPH Jean-Philippe,,SEH,466,FR,143217.0,,13687.0,19351.0,29378.0,40146.0,42455.0,49118.0,52383.0,55264.0,66121.0,72980.0,77404.0,84466.0,86897.0,91321.0,98540.0,105572.0,117043.0,122124.0,127735.0,134132.0,138597.0,143217.0,66950.0
466,1286,BOUTEILLE Denis,AS BANQUE DE FRANCE,V1H,467,FR,143234.0,,12080.0,17083.0,25809.0,35336.0,37376.0,42814.0,45580.0,48823.0,59177.0,65997.0,71309.0,78160.0,80550.0,84420.0,89890.0,97184.0,111336.0,117774.0,123328.0,130910.0,136708.0,143234.0,66967.0
467,2336,NEL Franz,,V1H,468,ZA,143266.0,,10977.0,15731.0,24769.0,34157.0,36583.0,44457.0,47200.0,50622.0,59321.0,67977.0,72516.0,80853.0,84631.0,89779.0,,109602.0,121011.0,127851.0,131241.0,135528.0,138801.0,143266.0,66999.0
468,1324,ALBERT Louis,UFO - COUREURSCELESTES,V1H,469,BE,143349.0,,14171.0,20439.0,30870.0,40481.0,42728.0,49014.0,51800.0,54093.0,61842.0,67895.0,72072.0,78628.0,81135.0,84863.0,91548.0,99248.0,111602.0,118452.0,124551.0,131596.0,136984.0,143349.0,67082.0
469,2037,WELSCH Vincent,CLUB ALPIN BELGE,SEH,469,BE,143349.0,,14010.0,19315.0,28036.0,36766.0,38732.0,43985.0,46374.0,49781.0,60313.0,64930.0,68566.0,75655.0,77846.0,82833.0,88904.0,96673.0,111591.0,118456.0,124549.0,131606.0,136986.0,143349.0,67082.0
470,2257,SMITH Thaddeus,,SEH,471,US,143472.0,,14994.0,21518.0,32958.0,42536.0,45025.0,49744.0,52522.0,56054.0,63724.0,68145.0,71430.0,77988.0,80249.0,83851.0,89113.0,100878.0,109325.0,115837.0,121273.0,130034.0,138648.0,143472.0,67205.0
471,2196,GEISS Jean-Francois,DCLF,V2H,472,FR,143482.0,6143.0,11594.0,16543.0,26163.0,35482.0,37965.0,43998.0,47512.0,52076.0,61282.0,66802.0,70562.0,77560.0,80280.0,84885.0,89721.0,96981.0,109103.0,114431.0,121242.0,129849.0,135993.0,143482.0,67215.0
472,2228,ZIDOUM Malik,,SEH,473,FR,143509.0,6585.0,12472.0,17598.0,26222.0,36039.0,38046.0,42934.0,45557.0,48518.0,62467.0,69663.0,74040.0,80566.0,83714.0,88766.0,95846.0,103823.0,114469.0,120606.0,127293.0,133165.0,137885.0,143509.0,67242.0
473,2119,PUIATI Stefano,ATLETICA ZERBION,V1H,474,IT,143551.0,6686.0,13182.0,19084.0,29930.0,40801.0,42689.0,,51754.0,53791.0,64620.0,71255.0,75284.0,81186.0,83223.0,87160.0,92482.0,101185.0,114474.0,122533.0,128025.0,134333.0,138909.0,143551.0,67284.0
474,1983,GALLETTO Marco,ZEGNA,V1H,475,IT,143563.0,,13509.0,19544.0,29893.0,38968.0,41401.0,47206.0,50024.0,53512.0,60011.0,67132.0,71114.0,77895.0,80864.0,85928.0,92621.0,101380.0,112334.0,119716.0,125913.0,133536.0,138809.0,143563.0,67296.0
475,303,BEBON Jacques,,V1H,476,Fr,143565.0,6510.0,13265.0,18859.0,28988.0,38207.0,40602.0,45654.0,48606.0,51734.0,58826.0,64486.0,68421.0,74692.0,77385.0,81708.0,87658.0,96536.0,109207.0,116450.0,123632.0,131727.0,137419.0,143565.0,67298.0
476,1561,COURTET Nathalie,,SEF,477,FR,143610.0,,12851.0,18261.0,27283.0,36559.0,39034.0,44195.0,47078.0,49951.0,58564.0,63882.0,67604.0,73678.0,76388.0,80921.0,87298.0,95201.0,110876.0,116691.0,121958.0,130301.0,135533.0,143610.0,67343.0
477,2502,VERNEREY Samuel,,SEH,477,FR,143610.0,,12476.0,18415.0,26699.0,35566.0,37384.0,42619.0,45474.0,47923.0,57243.0,62820.0,66411.0,73020.0,75164.0,79775.0,86091.0,93851.0,109099.0,115848.0,121246.0,129842.0,135991.0,143610.0,67343.0
478,278,FERRAS Michel,,V2H,479,Fr,143623.0,,12570.0,17526.0,27098.0,36561.0,38810.0,44545.0,47582.0,51272.0,61943.0,68096.0,72779.0,79626.0,82126.0,86289.0,92150.0,99235.0,,123778.0,129223.0,134964.0,138970.0,143623.0,67356.0
479,1355,AUBONNET christophe,SALOMON,SEH,480,FR,143645.0,,12579.0,18315.0,26845.0,36316.0,38331.0,43458.0,46556.0,49151.0,58814.0,64675.0,68799.0,75599.0,78281.0,83331.0,90430.0,98596.0,112355.0,119905.0,125702.0,133478.0,138117.0,143645.0,67378.0
480,1361,BRET Jean-Louis,SALOMON,V1H,480,Fr,143645.0,,13198.0,18329.0,26807.0,36315.0,38330.0,43463.0,46561.0,49154.0,58792.0,64680.0,68804.0,75478.0,78285.0,83335.0,90387.0,98672.0,112353.0,119853.0,125680.0,133563.0,138119.0,143645.0,67378.0
481,2184,REBOUX Andre,,V2H,482,FR,143646.0,6337.0,12453.0,18222.0,27988.0,37700.0,40793.0,46094.0,49233.0,52014.0,60458.0,66293.0,70345.0,76260.0,79064.0,83423.0,90438.0,98653.0,112349.0,119523.0,125691.0,133501.0,138111.0,143646.0,67379.0
482,1473,DAUTUN joel,PEYNIER SPORTS NATURE,V1H,483,FR,143692.0,,14913.0,21160.0,31352.0,40533.0,42425.0,48368.0,51654.0,55605.0,65267.0,71000.0,74968.0,81166.0,83452.0,87497.0,94838.0,103185.0,115619.0,123741.0,130424.0,135170.0,139060.0,143692.0,67425.0
483,1152,KLEIN Roger,UFO / AMICALE P&amp;T LUXEMBOURG,V2H,484,LU,143694.0,,15165.0,21392.0,32763.0,42366.0,44742.0,50257.0,53427.0,56691.0,64604.0,70898.0,75551.0,81456.0,84257.0,88231.0,94841.0,103160.0,115615.0,124294.0,130420.0,135165.0,139062.0,143694.0,67427.0
484,1408,VIE Dominique,,SEH,485,FR,143702.0,,11424.0,16505.0,25783.0,34625.0,37010.0,43159.0,45582.0,47864.0,57625.0,64301.0,68000.0,75135.0,77300.0,82380.0,88997.0,96615.0,111617.0,117671.0,123903.0,130343.0,136640.0,143702.0,67435.0
485,1394,MARION Jerome,UFO,SEH,486,FR,143705.0,,11421.0,16494.0,24600.0,34158.0,35666.0,40176.0,42631.0,45742.0,54045.0,59749.0,63242.0,69990.0,72397.0,76372.0,84124.0,91854.0,111611.0,117665.0,123550.0,130349.0,136635.0,143705.0,67438.0
486,1511,BALLOTTI Jean Claude,CSM LA SEYNE,V1H,487,FR,143721.0,,14489.0,20612.0,30309.0,40179.0,41860.0,46907.0,49474.0,51433.0,60611.0,66219.0,69985.0,76340.0,78654.0,83547.0,88887.0,96297.0,110041.0,117071.0,124553.0,131161.0,136644.0,143721.0,67454.0
487,2801,RIONDET Michel,SPIRIDON VOIRON,V2H,488,Fr,143777.0,,13661.0,18770.0,27359.0,43455.0,45643.0,50839.0,52933.0,55722.0,63454.0,67891.0,70849.0,76899.0,78933.0,82516.0,,116208.0,123377.0,128381.0,132011.0,136311.0,139944.0,143777.0,67510.0
488,330,PLASSARD Eric,,V1H,489,FR,143800.0,,13770.0,19731.0,29529.0,40000.0,42087.0,47393.0,50192.0,53026.0,62412.0,69160.0,73423.0,80541.0,83482.0,87767.0,95075.0,102839.0,113356.0,120006.0,125653.0,132565.0,137731.0,143800.0,67533.0
489,1323,AGRONE Mario,MARATONETI GENOVESI,V2H,490,IT,143828.0,,13903.0,20189.0,30752.0,40364.0,42942.0,48506.0,51475.0,54356.0,63169.0,69934.0,73541.0,79734.0,82408.0,86524.0,93213.0,100790.0,111052.0,117685.0,122905.0,130717.0,136585.0,143828.0,67561.0
490,1190,FREI Claude,,V1H,491,CH,143850.0,,14254.0,19896.0,29070.0,38307.0,40555.0,45843.0,48745.0,51350.0,59976.0,65781.0,69767.0,76420.0,78835.0,83158.0,89604.0,97524.0,109330.0,115829.0,121839.0,130193.0,135738.0,143850.0,67583.0
491,2507,BAROSSO Massimo,,SEH,492,IT,143937.0,,13427.0,19088.0,30169.0,40807.0,42709.0,48793.0,51757.0,53856.0,64628.0,71258.0,75278.0,81188.0,83228.0,87153.0,92472.0,101190.0,114476.0,123054.0,128030.0,134357.0,138911.0,143937.0,67670.0
492,252,RYAN Shakal,EVEREST ATHLETIC CLUB KATHMANDU,V1H,493,DE,144078.0,,14286.0,19458.0,28779.0,37533.0,39693.0,45116.0,47588.0,49978.0,60180.0,65611.0,69356.0,77002.0,79772.0,84306.0,90545.0,98198.0,119359.0,125371.0,130456.0,136901.0,140376.0,144078.0,67811.0
493,1858,SPILOTROS Stéphane,,SEH,494,Fr,144154.0,,13500.0,19540.0,29701.0,38971.0,41189.0,46731.0,49317.0,51719.0,62268.0,70098.0,73915.0,80357.0,82724.0,86610.0,93203.0,101694.0,113364.0,120044.0,128158.0,134604.0,138860.0,144154.0,67887.0
494,1977,VALLE Romain,,V1H,494,Fr,144154.0,,14449.0,20590.0,32039.0,42690.0,44481.0,50967.0,53849.0,57126.0,65842.0,71351.0,75667.0,81907.0,84767.0,89324.0,95351.0,103004.0,117030.0,125134.0,130500.0,135380.0,138861.0,144154.0,67887.0
495,1794,LEWIS Hywel,TOTLEY AC,V2H,496,GB,144273.0,7813.0,15011.0,21309.0,31302.0,40071.0,42091.0,47259.0,50237.0,53333.0,62354.0,67979.0,71938.0,78208.0,80880.0,85505.0,90576.0,98107.0,110060.0,117162.0,124434.0,131693.0,137123.0,144273.0,68006.0
496,401,HOFFMAN Robert,,V3H,497,FR,144371.0,,12595.0,18408.0,29482.0,39457.0,41510.0,46418.0,48804.0,51458.0,61176.0,66518.0,70392.0,77249.0,79535.0,84131.0,90337.0,98276.0,111029.0,117907.0,123727.0,130845.0,138180.0,144371.0,68104.0
497,1039,VOGEL Jean Yves,CLUB VOSGIEN SAINT AMARIN,V2H,498,FR,144471.0,6965.0,12985.0,18909.0,28073.0,37604.0,39799.0,45343.0,48009.0,53396.0,59429.0,65771.0,70256.0,77453.0,80026.0,84316.0,91957.0,100363.0,111398.0,117680.0,127662.0,134026.0,138902.0,144471.0,68204.0
498,1826,PARADOT Claudy,VIENNE BIATHLON,V1H,499,Fr,144520.0,,13699.0,19305.0,29472.0,39454.0,41308.0,47215.0,49906.0,53181.0,64780.0,70307.0,73913.0,80437.0,82646.0,87048.0,93163.0,101271.0,117020.0,124372.0,129447.0,135766.0,140167.0,144520.0,68253.0
499,2058,KAMPHUIS Paul,LEIDEN ATLETIEK,V1H,500,NL,144549.0,,12472.0,17974.0,27775.0,37304.0,39742.0,44896.0,47760.0,50282.0,61509.0,67511.0,72076.0,78614.0,81778.0,86401.0,93281.0,102561.0,114486.0,121122.0,126857.0,134071.0,139223.0,144549.0,68282.0
500,1470,BELLE Jean Pierre,AMICALE LAIQUE SAINT MARCELLIN,V2H,501,Fr,144602.0,,14444.0,20373.0,31510.0,42619.0,44930.0,50273.0,52953.0,55763.0,65297.0,70636.0,74416.0,80509.0,82835.0,86751.0,93056.0,101297.0,112369.0,119049.0,125097.0,132196.0,137299.0,144602.0,68335.0
501,1533,FRANGEAT André,AL SAINT MARCELLIN,V2H,501,Fr,144602.0,,14446.0,20396.0,31747.0,42677.0,44934.0,50272.0,52955.0,55765.0,65293.0,70631.0,74412.0,80512.0,82829.0,86753.0,93073.0,101302.0,112366.0,119054.0,125106.0,132203.0,137297.0,144602.0,68335.0
502,1424,KENNY Peter,DARK PEAK FELL RUNNERS,SEH,503,GB,144658.0,,12923.0,18038.0,27225.0,36731.0,38925.0,44910.0,47954.0,50515.0,59615.0,65648.0,70382.0,77039.0,79437.0,84449.0,90275.0,98635.0,109235.0,115812.0,122441.0,130221.0,136073.0,144658.0,68391.0
503,2053,DONNELLY Patrick,ARMY,V1H,503,GB,144658.0,,13600.0,19401.0,29643.0,39341.0,41549.0,47134.0,49844.0,52583.0,60187.0,65649.0,70381.0,77037.0,79480.0,84430.0,90235.0,98370.0,109232.0,115807.0,122396.0,130230.0,136066.0,144658.0,68391.0
504,1775,LACOURT Jean-Pierre,,V2H,505,Fr,144832.0,,13165.0,18807.0,28032.0,36877.0,39107.0,43801.0,46133.0,48540.0,60360.0,65628.0,69390.0,75546.0,77601.0,81174.0,87821.0,95580.0,114272.0,121846.0,126588.0,134203.0,138660.0,144832.0,68565.0
505,1460,VANDOORSSELAERE Jean-Jacques,CAP PERIGUEUX ATHLETISME,V1H,506,Fr,144879.0,,15470.0,21265.0,31829.0,42413.0,44680.0,49553.0,53010.0,56231.0,66912.0,73579.0,77506.0,83694.0,86534.0,91214.0,97163.0,104340.0,117063.0,123587.0,128187.0,134803.0,138028.0,144879.0,68612.0
506,1017,ROUXEL Jean Luc,AS ALTIS-IBM-DPT CORBEIL ESSONNE,V2H,507,FR,144892.0,,14733.0,21503.0,33612.0,43797.0,45794.0,51925.0,54361.0,56867.0,67102.0,73652.0,77421.0,85012.0,87620.0,92809.0,98532.0,108836.0,117432.0,123364.0,129514.0,134597.0,139151.0,144892.0,68625.0
507,1403,ROSIER Franck,EA SAINT CHAMOND,SEH,507,Fr,144892.0,6130.0,11485.0,16784.0,25869.0,35057.0,36949.0,42862.0,45690.0,49598.0,60486.0,65677.0,70920.0,77347.0,80270.0,85874.0,92497.0,100408.0,120138.0,126635.0,130943.0,136476.0,140256.0,144892.0,68625.0
508,1704,CASSISA PATRICK,,V1H,507,Fr,144892.0,,14859.0,20994.0,30128.0,38454.0,40377.0,45202.0,47594.0,50032.0,60124.0,65788.0,69970.0,76897.0,79475.0,85882.0,92436.0,100278.0,120135.0,126623.0,130772.0,136445.0,140255.0,144892.0,68625.0
509,1771,JONVAL Frederic,,SEH,510,FR,144926.0,,12988.0,18574.0,27777.0,36990.0,39263.0,44382.0,47198.0,50220.0,62129.0,67465.0,71422.0,77935.0,80802.0,85190.0,91163.0,98604.0,115220.0,123485.0,130166.0,136575.0,140648.0,144926.0,68659.0
510,1945,FRY Stephen,BINGLEY HARRIERS,V1H,511,GB,145068.0,,13453.0,18651.0,28799.0,39050.0,40935.0,46149.0,48340.0,50594.0,60321.0,65616.0,68701.0,74671.0,76785.0,80253.0,84735.0,92735.0,112341.0,120362.0,129157.0,134937.0,138715.0,145068.0,68801.0
511,2208,PANAGET Gérard,VIGILANTE FOUGERES,V2H,512,Fr,145306.0,,14736.0,21157.0,31576.0,42284.0,44292.0,49964.0,52693.0,55636.0,67034.0,73033.0,77102.0,83673.0,85948.0,90149.0,95968.0,103844.0,118855.0,126673.0,131899.0,137554.0,141157.0,145306.0,69039.0
512,1802,MALAQUIN Jannick,,V2H,513,FR,145611.0,,14355.0,20853.0,31599.0,41548.0,43495.0,49183.0,52197.0,54950.0,64677.0,71037.0,75106.0,81818.0,84197.0,88218.0,94856.0,103117.0,115623.0,123494.0,128778.0,134647.0,139398.0,145611.0,69344.0
513,1668,NIGGEL Bernadette,CSL NEUF BRISACH,V1F,514,FR,145613.0,7158.0,13496.0,19963.0,29598.0,39055.0,41494.0,47197.0,49773.0,52205.0,62343.0,68099.0,71489.0,77456.0,79781.0,83449.0,89448.0,96739.0,114292.0,120947.0,127177.0,134316.0,140260.0,145613.0,69346.0
514,2446,CORDT Andreas,MK ULTRAS,V1H,515,DE,145627.0,,15682.0,21242.0,32031.0,40878.0,43245.0,48454.0,51616.0,55066.0,62913.0,69117.0,73452.0,79805.0,83049.0,87098.0,93299.0,101012.0,117026.0,123755.0,128732.0,135641.0,140197.0,145627.0,69360.0
515,390,POTTIN Brigitte,MEGA,V1F,516,FR,145782.0,,14383.0,20736.0,30158.0,40172.0,42362.0,47845.0,50526.0,53226.0,62724.0,69229.0,73057.0,79810.0,82454.0,87455.0,93645.0,102077.0,115116.0,122130.0,127392.0,133781.0,138862.0,145782.0,69515.0
516,391,BALTHAZARD Andre,,V3H,516,FR,145782.0,7728.0,14388.0,20740.0,30573.0,40175.0,42360.0,47823.0,50528.0,53224.0,62728.0,69239.0,73058.0,79801.0,82451.0,87460.0,93648.0,102089.0,115120.0,122127.0,127406.0,133774.0,138866.0,145782.0,69515.0
517,1975,HEURTAUT Pascal,MARNE &amp; GONDOIRE ATHLETISME,V1H,516,FR,145782.0,,14345.0,19957.0,29986.0,39730.0,42141.0,47902.0,50515.0,53223.0,62670.0,69223.0,73044.0,79808.0,82458.0,87467.0,93700.0,102218.0,115123.0,122137.0,127447.0,133785.0,138864.0,145782.0,69515.0
518,2410,CLERET Liliane,EASC,SEF,516,Fr,145782.0,,11670.0,16788.0,25793.0,35055.0,36870.0,42583.0,45264.0,47928.0,59763.0,65675.0,70890.0,77351.0,80276.0,85879.0,92404.0,100436.0,120129.0,126631.0,130843.0,136460.0,140373.0,145782.0,69515.0
519,2255,MC CARTNEY Sean,,SEH,520,GB,145925.0,,12921.0,17704.0,27078.0,36970.0,39221.0,45048.0,47621.0,50449.0,58280.0,63952.0,68693.0,75017.0,77279.0,81585.0,87039.0,94837.0,111366.0,121986.0,128497.0,134652.0,139090.0,145925.0,69658.0
520,2219,CAZALY William,,V3H,521,FR,145988.0,,13754.0,20043.0,30377.0,39682.0,42033.0,47869.0,53472.0,56907.0,64772.0,71349.0,76045.0,82875.0,85704.0,91622.0,98899.0,107621.0,118835.0,124858.0,130646.0,135393.0,140349.0,145988.0,69721.0
521,2689,LEFEBVRE Laurent,,SEH,521,FR,145988.0,,15809.0,22242.0,32579.0,42938.0,45127.0,50400.0,53223.0,56362.0,64774.0,71346.0,76048.0,82883.0,85695.0,91639.0,98897.0,107630.0,118832.0,125895.0,130652.0,135582.0,140371.0,145988.0,69721.0
522,1947,KREBS Martin,,V1H,523,CH,145994.0,6993.0,12916.0,18592.0,28235.0,37959.0,40099.0,45462.0,48247.0,51287.0,60668.0,66317.0,70348.0,78036.0,80603.0,85276.0,91961.0,100166.0,112358.0,119044.0,125510.0,132527.0,138164.0,145994.0,69727.0
523,1368,DANIOU Yann,,V1H,524,Fr,145998.0,,13470.0,18829.0,28532.0,37098.0,39420.0,44864.0,47763.0,50399.0,62351.0,67508.0,71318.0,78097.0,81310.0,86392.0,92557.0,107702.0,116736.0,123942.0,128787.0,135389.0,140272.0,145998.0,69731.0
524,2350,BARRE Patrick,STADE FRANCAIS ATHLETISME,SEH,525,FR,146171.0,,13587.0,19500.0,28939.0,38244.0,40616.0,46062.0,48913.0,51807.0,60315.0,65794.0,69912.0,76671.0,79109.0,83625.0,89009.0,97323.0,111026.0,117905.0,123291.0,131014.0,137093.0,146171.0,69904.0
525,2071,PERRET Jean Gilles,,V1H,526,FR,146172.0,,12895.0,18633.0,28319.0,37999.0,40194.0,45903.0,48794.0,51620.0,60991.0,66382.0,70356.0,77073.0,79409.0,83560.0,89003.0,97366.0,111022.0,117932.0,123277.0,131021.0,137100.0,146172.0,69905.0
526,1953,LEMOINE Stephane,EXXAUMOBIL SPORTS &amp; LOISIRS,V1H,527,FR,146173.0,6983.0,13138.0,19271.0,28446.0,37991.0,40413.0,45464.0,48209.0,50515.0,60126.0,65775.0,69972.0,76636.0,79072.0,83553.0,89005.0,97389.0,111018.0,117901.0,123282.0,130982.0,137097.0,146173.0,69906.0
527,705,LALIOT François,CCAS,SEH,528,Fr,146174.0,,13481.0,18663.0,27455.0,37746.0,39392.0,44244.0,46700.0,49233.0,62292.0,67039.0,70836.0,76343.0,78462.0,82946.0,89006.0,97356.0,111033.0,117912.0,123288.0,131009.0,137094.0,146174.0,69907.0
528,1110,STREICHER Elke,,SEF,529,DE,146211.0,,13443.0,19094.0,30367.0,40120.0,42579.0,48618.0,51192.0,53772.0,64662.0,70571.0,74227.0,80847.0,82929.0,87480.0,93330.0,100967.0,113813.0,121769.0,127867.0,134485.0,139450.0,146211.0,69944.0
529,2295,HOESCHELE Jochen,EK SCHWAIKHEIM,SEH,529,DE,146211.0,,13441.0,19098.0,29571.0,38752.0,40854.0,46077.0,48781.0,51565.0,64661.0,70569.0,74235.0,80573.0,82739.0,87477.0,93310.0,100969.0,113803.0,121765.0,127864.0,134482.0,139451.0,146211.0,69944.0
530,2146,BRUCHER Peter,,V1H,531,DE,146238.0,,13714.0,19163.0,29046.0,40158.0,42464.0,47288.0,50364.0,53676.0,64811.0,70709.0,74876.0,81451.0,84133.0,88384.0,96675.0,103094.0,115613.0,123194.0,127677.0,134118.0,139502.0,146238.0,69971.0
531,2792,LEBIGOT Fabrice,,SEH,532,FR,146250.0,,14102.0,19470.0,28197.0,37671.0,39812.0,45239.0,47875.0,50823.0,60911.0,66748.0,70580.0,77378.0,80019.0,84642.0,90630.0,98465.0,113370.0,120332.0,125980.0,133590.0,138974.0,146250.0,69983.0
532,1080,CHRISTIN François,,V2H,533,Fr,146374.0,,14347.0,19939.0,29485.0,38846.0,40988.0,46043.0,48708.0,51795.0,66997.0,72457.0,76385.0,82801.0,85091.0,89012.0,94900.0,102070.0,119769.0,125677.0,130839.0,136150.0,140633.0,146374.0,70107.0
533,615,PETITJEAN Fabien,SOLOG,SEH,534,FR,146378.0,,14710.0,20482.0,30078.0,39532.0,41300.0,46115.0,48764.0,51233.0,60298.0,67397.0,71952.0,78412.0,80925.0,85491.0,92004.0,100427.0,112521.0,120884.0,126718.0,134059.0,139317.0,146378.0,70111.0
534,350,MARMIER Nataliya,CMBM,V2F,535,FR,146434.0,,14252.0,19575.0,29093.0,38522.0,40526.0,46088.0,49023.0,51806.0,61380.0,67302.0,71210.0,78108.0,80829.0,85556.0,92331.0,99952.0,112423.0,119651.0,126427.0,133521.0,139611.0,146434.0,70167.0
535,1028,JABRI Mohsen,,V1H,536,TN,146438.0,,14149.0,20106.0,30460.0,40109.0,42187.0,47726.0,50797.0,54282.0,63640.0,70126.0,74225.0,80824.0,83598.0,87785.0,94623.0,103329.0,118891.0,126709.0,131842.0,137483.0,141257.0,146438.0,70171.0
