,bib,name,team,category,rank,nationality,time,Delev,StGer,Conta,Balme,Bonhom,Chapieu,Seigne,Combal,MtFavre,Checrou,Courm,Bertone,Bonatti,Arnuva,GdColF,Fouly,Champex,Bovine,Trient,Catogne,Vallo,TaVents,Flégère,Arrivé,timediff
82,2791,CAROL Mia,DIEDRE,V1H,83,ES,103708.0,5910.0,8660.0,13534.0,17901.0,22464.0,24766.0,31746.0,33662.0,36868.0,38927.0,41220.0,46546.0,50857.0,53702.0,57995.0,62540.0,70777.0,77933.0,82598.0,87344.0,90396.0,97728.0,99615.0,103708.0,29611.0
83,2262,FOWLER Gill,La Sportiva Australia,SEF,84,AU,103830.0,5739.0,8289.0,13182.0,17516.0,22774.0,24926.0,31362.0,33243.0,36516.0,38542.0,40652.0,45536.0,49867.0,52849.0,57833.0,62545.0,70697.0,77966.0,82061.0,87222.0,90207.0,97600.0,99824.0,103830.0,29733.0
84,2773,GOBAILLE Mathieu,,SEH,85,FR,103938.0,5459.0,7849.0,12981.0,17398.0,21679.0,23699.0,30353.0,32084.0,35467.0,37444.0,39702.0,45719.0,49924.0,52982.0,57497.0,62111.0,70331.0,77009.0,82087.0,87003.0,90421.0,97783.0,99703.0,103938.0,29841.0
85,2233,TRIMBOLI Brendan,,SEH,86,US,103944.0,5337.0,7846.0,12362.0,16203.0,20352.0,22830.0,29281.0,31328.0,34512.0,36495.0,38549.0,43689.0,48662.0,52141.0,56984.0,62531.0,71983.0,79714.0,83647.0,88693.0,91499.0,98296.0,100410.0,103944.0,29847.0
86,4013,DESEBBE Olivier,,SEH,87,FR,103981.0,6691.0,9255.0,14327.0,18515.0,23139.0,25347.0,32143.0,34056.0,37281.0,39429.0,41648.0,47003.0,51383.0,54092.0,58657.0,63290.0,71408.0,78724.0,82617.0,88233.0,91021.0,97977.0,99969.0,103981.0,29884.0
87,2249,MAURIES Benjamin,TEAM RANDO-RUNNING LE PORT MARLY,SEH,88,FR,104121.0,5588.0,7914.0,12669.0,16838.0,21191.0,23160.0,29983.0,31720.0,35186.0,37154.0,39183.0,45574.0,56798.0,59855.0,64656.0,69103.0,77222.0,83823.0,87032.0,91590.0,93708.0,99942.0,101343.0,104121.0,30024.0
88,2848,ANDERSON Dan,DURSLEY &amp; DISTRICT ATHLETIC CLUB,SEH,89,GB,104196.0,6213.0,8849.0,13582.0,17903.0,22712.0,25035.0,32593.0,35078.0,39438.0,41609.0,43972.0,50150.0,54286.0,57252.0,61763.0,66521.0,74072.0,81179.0,84447.0,89200.0,91451.0,98553.0,100340.0,104196.0,30099.0
89,4324,GALEATI Gianluca,TEAM TECNICA,SEH,90,IT,104412.0,6194.0,9077.0,14153.0,18529.0,22932.0,25277.0,31980.0,33923.0,37174.0,39209.0,41425.0,46948.0,51626.0,54627.0,58911.0,63615.0,71521.0,78514.0,82675.0,88599.0,91281.0,98919.0,100798.0,104412.0,30315.0
90,4105,JOCHYMEK Michal,WEEKENDOWY RESET,SEH,91,PL,104753.0,6061.0,8626.0,13478.0,17753.0,22214.0,24564.0,31280.0,33208.0,36735.0,38882.0,41311.0,45987.0,50230.0,53537.0,57958.0,62544.0,70956.0,78417.0,82394.0,88514.0,91603.0,99186.0,101167.0,104753.0,30656.0
91,4519,DORNE Franck,CAF DSA,V1H,92,FR,104857.0,6080.0,8705.0,13999.0,18340.0,22841.0,25018.0,31714.0,33740.0,37176.0,39275.0,41594.0,46640.0,50846.0,53997.0,58792.0,63180.0,71523.0,78959.0,82939.0,88516.0,91364.0,98569.0,100622.0,104857.0,30760.0
92,218,CHARRIER Nicolas,CA BALMA,SEH,93,FR,104913.0,5652.0,8110.0,13193.0,17309.0,21511.0,23741.0,30932.0,32874.0,36629.0,38715.0,40927.0,46644.0,50850.0,54266.0,58986.0,63960.0,72429.0,79865.0,83626.0,89064.0,92051.0,99442.0,101311.0,104913.0,30816.0
93,3134,FUNOLLET Jordi,CLUB ELEMENTS,SEH,94,ES,104928.0,5703.0,8209.0,13536.0,17882.0,22455.0,24756.0,31753.0,33696.0,37005.0,39118.0,41255.0,47180.0,51638.0,54705.0,59146.0,63921.0,72240.0,79716.0,83827.0,89281.0,92196.0,99735.0,101532.0,104928.0,30831.0
94,3560,CUSSAC Thierry,,V1H,95,FR,105416.0,6922.0,9607.0,14951.0,19396.0,23954.0,26181.0,30885.0,35085.0,38513.0,40814.0,42882.0,47988.0,52282.0,55093.0,59483.0,64082.0,72257.0,79433.0,83513.0,88831.0,91754.0,99178.0,101175.0,105416.0,31319.0
95,2701,MELIA Brian John,GRITSTONE,V1H,96,GB,105845.0,5880.0,8488.0,13779.0,18374.0,23154.0,25658.0,33017.0,35165.0,39090.0,41643.0,44229.0,50386.0,54735.0,57806.0,62463.0,66980.0,74897.0,81665.0,85889.0,91583.0,94114.0,100233.0,101984.0,105845.0,31748.0
96,3336,STOKES Adam,,SEH,97,AU,105941.0,7021.0,9981.0,15319.0,19661.0,24477.0,27037.0,34126.0,36128.0,39348.0,41549.0,43865.0,49584.0,53601.0,56544.0,60742.0,64668.0,72349.0,79710.0,83786.0,89493.0,92478.0,100262.0,102382.0,105941.0,31844.0
97,2787,BRYANT Neil,TRA,SEH,98,GB,105942.0,6581.0,9187.0,13971.0,18464.0,23118.0,25451.0,32036.0,33919.0,37241.0,39407.0,41845.0,47105.0,51733.0,54661.0,59169.0,63867.0,72084.0,79708.0,83824.0,89491.0,92481.0,100258.0,102377.0,105942.0,31845.0
98,4449,PHILLIPS Ian,MATLOCK AC,SEH,99,GB,106112.0,6646.0,9286.0,14263.0,18682.0,23598.0,26125.0,33613.0,35580.0,39098.0,41195.0,43262.0,50589.0,55375.0,58586.0,64062.0,68944.0,76657.0,82908.0,86199.0,91366.0,93745.0,100573.0,102470.0,106112.0,32015.0
99,3214,SANCHOYERTO Iñaki,TZARLAZO MENDI TALDEA,V1H,100,ES,106191.0,7290.0,10643.0,15952.0,20156.0,24832.0,27314.0,34292.0,36368.0,39691.0,41926.0,44307.0,50287.0,54397.0,57431.0,62344.0,67036.0,75366.0,82111.0,86342.0,91567.0,94440.0,100872.0,102689.0,106191.0,32094.0
100,3841,HOPWOOD Paul,,V2H,100,GB,106191.0,6223.0,9241.0,14204.0,18396.0,23193.0,26153.0,33186.0,35647.0,39436.0,41583.0,44004.0,49210.0,53936.0,56861.0,60843.0,66370.0,74977.0,82084.0,86341.0,91570.0,94431.0,100872.0,102682.0,106191.0,32094.0
101,2533,DECONIHOUT Jacky,,V3H,102,FR,106368.0,6138.0,8832.0,13754.0,18047.0,22701.0,25128.0,32054.0,34171.0,37530.0,40002.0,42483.0,47517.0,52586.0,55544.0,60190.0,65032.0,73057.0,79485.0,83801.0,88898.0,92055.0,99234.0,101558.0,106368.0,32271.0
102,2631,RONZIER Frederic,,V1H,103,FR,106399.0,5616.0,8142.0,13722.0,18319.0,22941.0,25115.0,32509.0,34441.0,37908.0,39971.0,42185.0,47861.0,52249.0,55380.0,60188.0,64898.0,73166.0,80830.0,84788.0,90531.0,93452.0,100844.0,102713.0,106399.0,32302.0
103,4030,SEMERJIAN Maria,,SEF,104,FR,106470.0,6361.0,9125.0,14569.0,19284.0,24352.0,26672.0,34120.0,36149.0,39627.0,41820.0,44030.0,49572.0,53972.0,56778.0,61091.0,65414.0,73553.0,80612.0,84718.0,90405.0,93609.0,100634.0,102572.0,106470.0,32373.0
104,4378,COLIN Denis,CNPONTARLIERTRIATHLON,SEH,105,FR,106855.0,6468.0,9384.0,14647.0,19161.0,23656.0,26122.0,30892.0,35351.0,38600.0,40852.0,43122.0,50175.0,54478.0,57516.0,61909.0,66350.0,74618.0,81714.0,85764.0,90753.0,93576.0,100480.0,102721.0,106855.0,32758.0
105,3000,FISHER Chris,,SEH,106,US,106954.0,6578.0,9396.0,14798.0,19212.0,24125.0,26554.0,33965.0,36188.0,39753.0,42040.0,44384.0,49910.0,54509.0,57722.0,62744.0,67336.0,75535.0,82705.0,86609.0,92025.0,94770.0,102002.0,103699.0,106954.0,32857.0
106,4441,KOBAYASHI Keita,,SEH,107,JP,106982.0,5763.0,8310.0,13293.0,17489.0,22013.0,24239.0,31106.0,32977.0,36438.0,38477.0,40861.0,46842.0,51019.0,54297.0,59209.0,63728.0,72293.0,79983.0,84010.0,89917.0,93153.0,101215.0,103260.0,106982.0,32885.0
107,3527,BOURDIN Jérôme,CNP TRIATHLON,SEH,108,FR,107129.0,5992.0,8651.0,13595.0,18484.0,23109.0,25653.0,32933.0,35394.0,38973.0,41508.0,44146.0,50267.0,54539.0,57513.0,62020.0,66375.0,74861.0,81265.0,85766.0,91552.0,94608.0,101438.0,103577.0,107129.0,33032.0
108,4104,VADZIS Arturs,,ESH,109,LV,107216.0,5770.0,8198.0,13589.0,18035.0,22648.0,24899.0,31676.0,33844.0,37446.0,39649.0,41847.0,47605.0,51840.0,55019.0,59425.0,63987.0,73345.0,80614.0,84589.0,90160.0,93351.0,100901.0,103284.0,107216.0,33119.0
109,3063,OGLY Krystian,KB SOBÓTKA,SEH,110,PL,107331.0,5621.0,8138.0,15064.0,19263.0,23735.0,25873.0,32916.0,34687.0,38322.0,40153.0,42041.0,49659.0,53780.0,56642.0,61596.0,66062.0,74908.0,83556.0,87399.0,92802.0,95524.0,102705.0,104356.0,107331.0,33234.0
110,2239,CHARLES-MANGEON Benoit,TF FEUERBACH,SEH,111,FR,107410.0,5361.0,7860.0,12887.0,16964.0,21521.0,23940.0,30686.0,32781.0,36475.0,38933.0,41244.0,47508.0,51945.0,54816.0,59164.0,64092.0,72171.0,79962.0,84186.0,89401.0,92619.0,100754.0,103298.0,107410.0,33313.0
111,121,DILMI Christian,45038,V1H,112,FR,107696.0,5533.0,7936.0,13197.0,17301.0,22046.0,24458.0,31368.0,33470.0,37172.0,39267.0,41566.0,48444.0,52492.0,55413.0,60376.0,65325.0,73774.0,82599.0,86870.0,91688.0,94486.0,101969.0,104143.0,107696.0,33599.0
112,3624,LECONTE Etienne,,V1H,113,FR,107766.0,5355.0,7705.0,12402.0,17132.0,21820.0,24218.0,32254.0,34240.0,37673.0,39890.0,42043.0,48506.0,52894.0,55781.0,60117.0,64783.0,73529.0,81972.0,85891.0,90826.0,93695.0,101266.0,103461.0,107766.0,33669.0
113,3312,FORTINEAU Nicolas,,SEH,114,FR,107796.0,6006.0,8825.0,14005.0,18708.0,23177.0,25436.0,32490.0,34568.0,38387.0,40883.0,43224.0,48947.0,53288.0,56526.0,62642.0,67154.0,76010.0,83051.0,86634.0,92510.0,95570.0,102778.0,104444.0,107796.0,33699.0
114,4196,ZAPLETAL Axel,TSV FELDAFING,V2H,115,DE,107921.0,6302.0,8928.0,14277.0,19051.0,23819.0,26155.0,33597.0,35730.0,39433.0,41593.0,43974.0,49226.0,53760.0,56801.0,61958.0,66861.0,75541.0,83123.0,87183.0,92447.0,95048.0,102562.0,104470.0,107921.0,33824.0
115,4423,KERN Christoph,,SEH,116,DE,108037.0,6668.0,9337.0,13817.0,18361.0,23101.0,25395.0,32034.0,33902.0,37564.0,40113.0,42867.0,49787.0,53871.0,57090.0,61978.0,66767.0,75374.0,82058.0,85613.0,90607.0,93685.0,101621.0,103770.0,108037.0,33940.0
116,104,RUTTUM David,,SEH,117,US,108622.0,5225.0,7547.0,11853.0,15887.0,20095.0,22206.0,28360.0,30238.0,33306.0,35260.0,37314.0,42335.0,47404.0,50733.0,55316.0,60242.0,69209.0,77537.0,82202.0,87426.0,91984.0,100254.0,102865.0,108622.0,34525.0
117,173,MELBOURNE Ed,,SEH,118,GB,108683.0,6189.0,9028.0,13820.0,18163.0,23198.0,25720.0,32482.0,34507.0,37831.0,40034.0,42374.0,47708.0,52090.0,55090.0,59367.0,64165.0,72080.0,79712.0,83878.0,89636.0,93120.0,100953.0,103909.0,108683.0,34586.0
118,3909,CREMADES Frederic,,SEH,119,FR,108686.0,6179.0,8692.0,14169.0,19423.0,24484.0,26834.0,34248.0,36227.0,40030.0,42080.0,44450.0,50312.0,54760.0,57817.0,62718.0,67396.0,75448.0,82476.0,86480.0,92012.0,95050.0,102776.0,104876.0,108686.0,34589.0
119,3407,CARTER Robin,ROLLS-ROYCE HARRIERS,SEH,120,GB,108780.0,6779.0,9717.0,15172.0,19860.0,24672.0,27238.0,34636.0,36730.0,40306.0,42623.0,45139.0,50544.0,54727.0,57808.0,62460.0,66936.0,74899.0,81670.0,85856.0,91802.0,94490.0,102317.0,104467.0,108780.0,34683.0
120,2644,KENDALL Danny,Cambridge Harriers,SEH,121,GB,108876.0,6156.0,8659.0,13451.0,18139.0,22888.0,25197.0,32350.0,34415.0,38924.0,41250.0,44036.0,50284.0,54443.0,58009.0,62927.0,67444.0,75930.0,84016.0,88223.0,94471.0,96948.0,102713.0,104740.0,108876.0,34779.0
121,3760,PASCUAL SEMPERE Carlos,C.A. MARATHON CREVILLENT,SEH,122,ES,109009.0,5768.0,8151.0,12867.0,17281.0,21956.0,24070.0,31582.0,34011.0,37942.0,40435.0,42955.0,50439.0,54175.0,56278.0,60610.0,64342.0,73207.0,81197.0,85036.0,90598.0,93870.0,101791.0,104306.0,109009.0,34912.0
122,2266,VILASECA Manuela,,SEF,123,BR,109022.0,6128.0,8879.0,14415.0,18676.0,23349.0,25922.0,32797.0,34941.0,38295.0,40627.0,43071.0,48257.0,52667.0,55618.0,60586.0,65393.0,73552.0,80918.0,85417.0,91242.0,94695.0,102754.0,104863.0,109022.0,34925.0
123,4212,ALVAREZ PEREZ Miguel,ENSIDESA - GIJON,V2H,124,ES,109091.0,5719.0,8179.0,13339.0,17585.0,22217.0,24574.0,31466.0,33454.0,36879.0,38948.0,41247.0,47904.0,52262.0,55557.0,60330.0,65034.0,73347.0,81185.0,85136.0,90594.0,93868.0,101749.0,104302.0,109091.0,34994.0
124,2563,BASSI Nicola,TRAILRUNNING TEAM VIBRAM,SEH,125,IT,109092.0,5122.0,7318.0,11657.0,15633.0,20142.0,22237.0,28657.0,30487.0,33756.0,35994.0,38075.0,42638.0,47072.0,50403.0,55310.0,61357.0,72084.0,80375.0,85760.0,91939.0,95751.0,103027.0,105220.0,109092.0,34995.0
125,2653,TORRES BARREDA Romen,club atletismo orotava CLATOR,SEH,126,ES,109110.0,5681.0,8172.0,13233.0,17700.0,22323.0,24415.0,30976.0,32849.0,36773.0,39226.0,41109.0,46150.0,50168.0,53143.0,58282.0,63025.0,71979.0,79415.0,83425.0,88940.0,91741.0,100547.0,103179.0,109110.0,35013.0
126,3270,VOISIN Rémi,,SEH,127,FR,109267.0,5123.0,7411.0,11509.0,15239.0,19328.0,21452.0,27694.0,29304.0,32477.0,34370.0,36366.0,41350.0,45550.0,48664.0,53728.0,58307.0,66500.0,74584.0,82247.0,87737.0,91706.0,100979.0,103644.0,109267.0,35170.0
127,3612,MARTINEZ TARIN Miguel Angel,CLUB DE MONTANA CHESTE,SEH,128,ES,109346.0,6115.0,8670.0,14540.0,19246.0,23746.0,26113.0,33479.0,35390.0,38786.0,40868.0,43415.0,49388.0,53523.0,56445.0,61117.0,65699.0,73683.0,80755.0,84985.0,90596.0,93890.0,101754.0,104295.0,109346.0,35249.0
128,3914,FOLTOPOULOS Moisis,,SEH,129,GR,109362.0,4814.0,6964.0,11159.0,14964.0,19203.0,21302.0,27510.0,29355.0,32611.0,34390.0,36454.0,40593.0,45567.0,48715.0,52855.0,58606.0,67451.0,75130.0,82167.0,87489.0,91964.0,100198.0,103437.0,109362.0,35265.0
129,2267,BLANCHET Juliette,TEAM RAIDLIGHT,SEF,130,FR,109448.0,5980.0,8514.0,13870.0,18345.0,23083.0,25198.0,32273.0,34303.0,37972.0,40103.0,42131.0,47780.0,52605.0,55772.0,60867.0,65800.0,74670.0,82501.0,86489.0,92239.0,95299.0,103309.0,105726.0,109448.0,35351.0
130,35,BIGNELL Alister,,SEH,131,GB,109507.0,5235.0,,12366.0,16510.0,20730.0,22644.0,29088.0,30929.0,35784.0,37978.0,40242.0,47666.0,52669.0,57123.0,62277.0,66748.0,74926.0,84021.0,88192.0,94103.0,96489.0,103922.0,105922.0,109507.0,35410.0
131,3449,MONNET Serge,CAF DSA,SEH,132,FR,109704.0,6103.0,8622.0,13613.0,18091.0,22689.0,24907.0,32082.0,34211.0,37753.0,40062.0,42326.0,50211.0,54251.0,57344.0,61766.0,66589.0,74762.0,82369.0,86599.0,92453.0,95507.0,103067.0,105212.0,109704.0,35607.0
132,4327,ESTEVEZ CAPELASTEGUI Iñigo,ERDELLA-ELORRIO,SEH,133,ES,109718.0,6242.0,8764.0,14269.0,19192.0,24084.0,26482.0,34194.0,36531.0,40695.0,43117.0,45573.0,51931.0,56157.0,59080.0,63503.0,67487.0,76044.0,84601.0,88516.0,93586.0,96247.0,103732.0,105788.0,109718.0,35621.0
133,3191,COUTURE Nathaniel,,SEH,134,CA,109994.0,6287.0,9246.0,17048.0,21593.0,26793.0,29371.0,36544.0,38686.0,42104.0,44479.0,46835.0,51445.0,55771.0,59068.0,63599.0,68230.0,77027.0,83821.0,87878.0,93345.0,96057.0,103928.0,105919.0,109994.0,35897.0
134,3530,SETTESOLDI Daniele,,V1H,135,IT,110301.0,5729.0,8367.0,13589.0,18068.0,22581.0,25024.0,31787.0,33744.0,37079.0,39191.0,41571.0,48226.0,52780.0,55922.0,60658.0,65702.0,74700.0,83178.0,87721.0,93392.0,96525.0,103921.0,106248.0,110301.0,36204.0
135,2666,JANICOT Yann,,V1H,136,FR,110446.0,6698.0,9314.0,14429.0,,23712.0,26234.0,33594.0,35823.0,39339.0,41591.0,44001.0,51268.0,55267.0,58466.0,62740.0,67426.0,75344.0,83831.0,87907.0,93819.0,96747.0,104133.0,106643.0,110446.0,36349.0
136,4136,MONTANI Alessandro,SISPORT,V1H,137,IT,110476.0,6116.0,8538.0,14297.0,19105.0,23985.0,26050.0,33763.0,35782.0,39632.0,41642.0,43659.0,50101.0,55027.0,62092.0,66151.0,70599.0,79471.0,86195.0,89954.0,95332.0,97979.0,105101.0,106930.0,110476.0,36379.0
137,4350,LEFRANCOIS Jean Luc,,V1H,138,FR,110555.0,5664.0,8351.0,14038.0,18219.0,22834.0,25346.0,32251.0,34346.0,37816.0,40124.0,42894.0,49358.0,53602.0,56577.0,61404.0,66103.0,73891.0,83819.0,88098.0,93738.0,96608.0,103630.0,106056.0,110555.0,36458.0
138,3362,STEINBAUER Robert,LC LINZ,V1H,139,AT,110669.0,6390.0,9008.0,14396.0,18550.0,23414.0,25925.0,33032.0,35215.0,39167.0,41803.0,44308.0,50222.0,54670.0,58105.0,63167.0,67207.0,75065.0,82676.0,86396.0,92789.0,95883.0,103918.0,106616.0,110669.0,36572.0
139,304,BERTELLE Alessandro,,SEH,140,IT,110684.0,5502.0,7819.0,12859.0,17096.0,21342.0,23825.0,30626.0,32670.0,35894.0,37987.0,40149.0,46447.0,51478.0,55663.0,60711.0,65556.0,76418.0,84437.0,88427.0,94406.0,97882.0,105289.0,107490.0,110684.0,36587.0
140,4465,TRUCHET Yves,ARSL,SEH,141,FR,110959.0,5658.0,8122.0,12834.0,17295.0,22018.0,24290.0,31463.0,33214.0,36739.0,38869.0,41132.0,47770.0,52040.0,55082.0,60266.0,65249.0,73306.0,81100.0,85595.0,92382.0,95562.0,104259.0,106600.0,110959.0,36862.0
141,4109,VAN AUSLOOS Alexandre,ARSL,V1H,142,FR,110963.0,5535.0,8017.0,13036.0,17499.0,22130.0,24432.0,31465.0,33218.0,36743.0,38822.0,41136.0,47775.0,52035.0,55087.0,60139.0,65251.0,74004.0,81269.0,85644.0,92380.0,95556.0,104278.0,106611.0,110963.0,36866.0
142,4360,MEYER Audrey,CGFM / EXPERTRAIL,SEF,143,FR,111047.0,6640.0,9635.0,15311.0,19902.0,24724.0,27202.0,34641.0,36801.0,40361.0,42634.0,45103.0,50967.0,55296.0,58556.0,62962.0,67844.0,76247.0,84468.0,88806.0,93734.0,96630.0,103966.0,106628.0,111047.0,36950.0
143,4188,HARI Daniel,,V1H,144,CH,111162.0,5978.0,8674.0,13551.0,17911.0,22585.0,25190.0,32285.0,34599.0,38126.0,40559.0,42993.0,48834.0,53020.0,56312.0,60884.0,65831.0,74154.0,81302.0,85949.0,91756.0,94920.0,103091.0,105888.0,111162.0,37065.0
144,2237,DELEBARRE Vincent,,V1H,145,FR,111268.0,5054.0,7279.0,11593.0,15412.0,19596.0,21373.0,26931.0,28305.0,31002.0,32491.0,34194.0,38415.0,42465.0,45099.0,49567.0,53708.0,60628.0,67877.0,75533.0,86270.0,92176.0,101664.0,104764.0,111268.0,37171.0
145,3922,TOFFOLI Piero,//,V1H,146,IT,111732.0,6601.0,9393.0,15159.0,19993.0,24722.0,27131.0,34699.0,36871.0,40613.0,42732.0,44959.0,51189.0,55292.0,58192.0,63431.0,67967.0,77090.0,85498.0,89734.0,95908.0,98947.0,106437.0,108203.0,111732.0,37635.0
146,3774,VUAGNOUX Thierry,,V1H,147,FR,111741.0,6205.0,8899.0,14225.0,18952.0,23699.0,26178.0,33651.0,35775.0,39538.0,41791.0,44356.0,51441.0,55691.0,59056.0,63567.0,68323.0,76825.0,85324.0,89280.0,94634.0,97606.0,105764.0,107812.0,111741.0,37644.0
147,2728,SOUSA Nélson,,SEH,148,PT,111867.0,6146.0,8839.0,14437.0,19180.0,24728.0,27317.0,34269.0,36069.0,39464.0,41797.0,44025.0,49707.0,54338.0,57567.0,62984.0,68172.0,77491.0,86103.0,91003.0,96481.0,98834.0,106381.0,108403.0,111867.0,37770.0
148,2802,NADLER Kurt,RUN&amp;WALK; KERZERS,V1H,149,CH,111928.0,6929.0,9787.0,15314.0,19996.0,25193.0,27940.0,35432.0,37442.0,40969.0,43146.0,45577.0,51475.0,55887.0,58935.0,63847.0,68859.0,77324.0,84791.0,89100.0,94473.0,97893.0,105648.0,107895.0,111928.0,37831.0
149,2961,DALL'ACQUA Boris,AMICI CICLO VIGLIANO,V1H,150,IT,111936.0,5386.0,7816.0,12734.0,16982.0,21540.0,23885.0,31259.0,33212.0,36654.0,38761.0,41179.0,47069.0,51609.0,54623.0,59458.0,64378.0,73676.0,80659.0,85280.0,91042.0,94780.0,103804.0,106724.0,111936.0,37839.0
150,3227,POURADY Kian,AC LA CHAPELLE SUR ERDRE,V1H,151,FR,111965.0,6198.0,8869.0,14470.0,18753.0,23364.0,26013.0,33872.0,36186.0,40108.0,42786.0,45509.0,52052.0,56690.0,59782.0,64599.0,69630.0,78431.0,86416.0,90635.0,95680.0,98591.0,105762.0,107975.0,111965.0,37868.0
151,2243,INSAM Christian,LAFUMA ITALIA,SEH,152,IT,112126.0,6444.0,9156.0,14260.0,18531.0,22941.0,25383.0,33043.0,35644.0,39285.0,41776.0,45115.0,51705.0,56442.0,59741.0,64521.0,70044.0,78866.0,86314.0,91094.0,96727.0,100569.0,107692.0,109347.0,112126.0,38029.0
152,360,MUDARRA SANCHEZ Antonio Luis,CLUB HOCKEY ALCALA,V1H,153,ES,112202.0,6071.0,8721.0,14231.0,19228.0,24230.0,26899.0,34533.0,36898.0,40405.0,42841.0,45285.0,50949.0,55625.0,59015.0,63989.0,68803.0,77227.0,84644.0,89151.0,94630.0,97817.0,105886.0,108291.0,112202.0,38105.0
153,3124,GALLARD Jean-Philippe,TAC,V1H,154,FR,112318.0,6476.0,9300.0,15193.0,19652.0,24235.0,26756.0,33927.0,36240.0,40020.0,42256.0,44952.0,50740.0,55291.0,58818.0,63583.0,68662.0,77238.0,85320.0,89200.0,94428.0,97569.0,105867.0,108268.0,112318.0,38221.0
154,3113,SYMONS David,THAMES HARE AND HOUNDS,V1H,155,GB,112449.0,6164.0,8817.0,13785.0,17934.0,22303.0,24522.0,30995.0,32870.0,36339.0,38511.0,40825.0,46497.0,51016.0,53995.0,58731.0,63156.0,72138.0,79958.0,84427.0,90662.0,94246.0,103918.0,106702.0,112449.0,38352.0
155,4338,HENRY Eric,,V1H,156,FR,112459.0,5971.0,8641.0,13903.0,18542.0,23730.0,26178.0,34029.0,36066.0,39533.0,41856.0,44261.0,51435.0,55723.0,58838.0,63565.0,68629.0,76977.0,85259.0,89331.0,94769.0,97935.0,105880.0,108278.0,112459.0,38362.0
156,2935,JIMENEZ MARTINEZ Oscar,C.D. RUNNERSWORLD,SEH,157,ES,112725.0,6115.0,8670.0,13685.0,18358.0,22920.0,25144.0,32635.0,34565.0,38526.0,40781.0,43410.0,49259.0,53606.0,56636.0,61156.0,65698.0,74178.0,82490.0,86688.0,93103.0,97154.0,105282.0,107888.0,112725.0,38628.0
157,3365,PHILLIPS Thomas,DALLAM RUNNING CLUB,V2H,158,GB,112763.0,6164.0,8856.0,14216.0,18951.0,23758.0,26137.0,33845.0,36771.0,40962.0,43057.0,45250.0,51052.0,55507.0,58823.0,63281.0,67719.0,76381.0,84221.0,88393.0,94748.0,97978.0,106184.0,108527.0,112763.0,38666.0
158,2801,VAN GULCK Olivier,,SEH,159,BE,112764.0,6166.0,8935.0,15159.0,19687.0,24390.0,26897.0,34436.0,36611.0,40143.0,42411.0,44800.0,51491.0,55933.0,59325.0,64647.0,69862.0,78199.0,86499.0,90719.0,96075.0,99021.0,107221.0,109113.0,112764.0,38667.0
159,3294,SAITOH Shun,DMJ,V1H,160,JP,112779.0,7309.0,10436.0,16778.0,21838.0,27527.0,30520.0,39001.0,41285.0,44881.0,47303.0,49999.0,56250.0,61149.0,64451.0,69207.0,73853.0,81202.0,87977.0,92145.0,97294.0,100040.0,107546.0,109667.0,112779.0,38682.0
160,463,DELEMONTEZ Didier,,V2H,161,FR,112805.0,5782.0,8214.0,13719.0,18725.0,24154.0,26402.0,33936.0,35844.0,39461.0,41561.0,43889.0,49724.0,54069.0,57358.0,62841.0,67650.0,76202.0,83979.0,88106.0,94168.0,96999.0,106031.0,108399.0,112805.0,38708.0
161,2599,MAUDUIT Benjamin,,SEH,162,FR,113015.0,5598.0,8027.0,12989.0,17187.0,21584.0,23842.0,30753.0,33189.0,37074.0,39459.0,42335.0,50933.0,55374.0,58821.0,63993.0,67974.0,78204.0,85501.0,89749.0,95618.0,99112.0,106676.0,109194.0,113015.0,38918.0
162,651,CASE Stephanie,,SEF,163,CA,113055.0,6983.0,10081.0,16772.0,21551.0,26301.0,29087.0,36115.0,38375.0,41948.0,44403.0,47045.0,52633.0,57468.0,60770.0,65371.0,70760.0,79035.0,85849.0,90243.0,95464.0,98869.0,106374.0,108625.0,113055.0,38958.0
163,3667,SALAMAND Franck,COURSIERES DES HAUTS DU LYONNAIS,V1H,164,FR,113094.0,6603.0,9308.0,15077.0,19799.0,24782.0,27212.0,34497.0,36595.0,40103.0,42243.0,44712.0,51795.0,56190.0,59145.0,64066.0,68760.0,76998.0,85255.0,89662.0,96033.0,98798.0,106987.0,109315.0,113094.0,38997.0
164,3920,AGIRREGOMEZKORTA Ugaitz,LAGUN ONAK,SEH,165,ES,113158.0,5658.0,7966.0,12680.0,17131.0,21818.0,24262.0,33108.0,36246.0,40387.0,42584.0,44956.0,55562.0,59457.0,62212.0,67292.0,71402.0,79802.0,87795.0,91134.0,96063.0,98294.0,106550.0,109272.0,113158.0,39061.0
165,3662,MONTIGNY Frantz,,SEH,166,FR,113212.0,5867.0,8409.0,13235.0,17658.0,22389.0,24722.0,31673.0,33605.0,36990.0,39207.0,41566.0,47791.0,52135.0,55554.0,60716.0,65830.0,75373.0,83841.0,88356.0,94898.0,98440.0,105882.0,108410.0,113212.0,39115.0
166,2231,BRADLEY Scott,CARNEGIE HARRIERS,SEH,167,GB,113213.0,6103.0,8591.0,13447.0,17941.0,22555.0,25123.0,32559.0,35343.0,40498.0,43646.0,46516.0,52788.0,57579.0,60611.0,65567.0,70779.0,80119.0,87247.0,90944.0,96146.0,98783.0,106555.0,108939.0,113213.0,39116.0
